"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US0639892","Lakewood city, California","0.3746","0.0237",
"1600000US0640130","Lancaster city, California","0.5081","0.0293",
"1600000US0641992","Livermore city, California","0.3675","0.0348",
"1600000US0642202","Lodi city, California","0.4309","0.0274",
"1600000US0643000","Long Beach city, California","0.4606","0.0138",
"1600000US0644000","Los Angeles city, California","0.5244","0.0064",
"1600000US0644574","Lynwood city, California","0.3838","0.0316",
"1600000US0645022","Madera city, California","0.4303","0.0484",
"1600000US0645484","Manteca city, California","0.4040","0.0308",
"1600000US0646842","Menifee city, California","0.4190","0.0430",
"1600000US0646898","Merced city, California","0.4453","0.0289",
"1600000US0647766","Milpitas city, California","0.4178","0.0302",
"1600000US0648256","Mission Viejo city, California","0.4234","0.0440",
"1600000US0648354","Modesto city, California","0.4450","0.0242",
"1600000US0649270","Moreno Valley city, California","0.3812","0.0178",
"1600000US0649670","Mountain View city, California","0.5040","0.0330",
"1600000US0650076","Murrieta city, California","0.4024","0.0253",
"1600000US0650258","Napa city, California","0.4154","0.0230",
"1600000US0651182","Newport Beach city, California","0.5411","0.0322",
"1600000US0652526","Norwalk city, California","0.3931","0.0288",
"1600000US0653000","Oakland city, California","0.5137","0.0145",
"1600000US0653322","Oceanside city, California","0.4279","0.0257",
"1600000US0653896","Ontario city, California","0.3617","0.0198",
"1600000US0653980","Orange city, California","0.4454","0.0239",
"1600000US0654652","Oxnard city, California","0.4037","0.0276",
"1600000US0655156","Palmdale city, California","0.4528","0.0326",
"1600000US0655282","Palo Alto city, California","0.5210","0.0279",
"1600000US0656000","Pasadena city, California","0.5437","0.0280",
"1600000US0656700","Perris city, California","0.4594","0.1527",
"1600000US0657456","Pittsburg city, California","0.3994","0.0437",
"1600000US0657792","Pleasanton city, California","0.3971","0.0241",
"1600000US0658072","Pomona city, California","0.4193","0.0230",
"1600000US0659444","Rancho Cordova city, California","0.4321","0.0314",
"1600000US0659451","Rancho Cucamonga city, California","0.4222","0.0313",
"1600000US0659920","Redding city, California","0.4413","0.0255",
"1600000US0659962","Redlands city, California","0.4991","0.0661",
"1600000US0660018","Redondo Beach city, California","0.3920","0.0233",
"1600000US0660102","Redwood City city, California","0.4759","0.0302",
"1600000US0660466","Rialto city, California","0.4088","0.0357",
"1600000US0660620","Richmond city, California","0.4183","0.0244",
"1600000US0662000","Riverside city, California","0.4381","0.0155",
"1600000US0662364","Rocklin city, California","0.3793","0.0221",
"1600000US0662938","Roseville city, California","0.4409","0.0249",
"1600000US0664000","Sacramento city, California","0.4570","0.0193",
"1600000US0664224","Salinas city, California","0.4086","0.0277",
"1600000US0665000","San Bernardino city, California","0.4389","0.0179",
"1600000US0665042","San Buenaventura (Ventura) city, California","0.4162","0.0231",
"1600000US0665084","San Clemente city, California","0.5025","0.0332",
"1600000US0666000","San Diego city, California","0.4696","0.0087",
"1600000US0667000","San Francisco city, California","0.5227","0.0100",
"1600000US0668000","San Jose city, California","0.4532","0.0102",
"1600000US0668084","San Leandro city, California","0.4072","0.0217",
"1600000US0668196","San Marcos city, California","0.4774","0.0317",
"1600000US0668252","San Mateo city, California","0.4576","0.0225",
"1600000US0668378","San Ramon city, California","0.3976","0.0272",
"1600000US0669000","Santa Ana city, California","0.4082","0.0206",
"1600000US0669070","Santa Barbara city, California","0.4585","0.0273",
"1600000US0669084","Santa Clara city, California","0.4167","0.0239",
"1600000US0669088","Santa Clarita city, California","0.4068","0.0178",
"1600000US0669112","Santa Cruz city, California","0.5161","0.0370",
"1600000US0669196","Santa Maria city, California","0.3582","0.0223",
"1600000US0670000","Santa Monica city, California","0.5620","0.0287",
"1600000US0670098","Santa Rosa city, California","0.4146","0.0202",
"1600000US0672016","Simi Valley city, California","0.4307","0.0277",
"1600000US0673080","South Gate city, California","0.4115","0.0324",
"1600000US0673262","South San Francisco city, California","0.4299","0.0348",
"1600000US0673430","South Whittier CDP, California","0.3655","0.0351",
"1600000US0675000","Stockton city, California","0.4445","0.0154",
"1600000US0677000","Sunnyvale city, California","0.4521","0.0248",
"1600000US0678120","Temecula city, California","0.3813","0.0274",
"1600000US0678582","Thousand Oaks city, California","0.4522","0.0233",
"1600000US0680000","Torrance city, California","0.4112","0.0182",
"1600000US0680238","Tracy city, California","0.3803","0.0388",
"1600000US0680812","Turlock city, California","0.4267","0.0268",
"1600000US0680854","Tustin city, California","0.4234","0.0316",
"1600000US0681204","Union City city, California","0.3523","0.0201",
"1600000US0681344","Upland city, California","0.4385","0.0424",
"1600000US0681554","Vacaville city, California","0.4005","0.0258",
"1600000US0681666","Vallejo city, California","0.3939","0.0246",
"1600000US0682590","Victorville city, California","0.4600","0.0400",
"1600000US0682954","Visalia city, California","0.4729","0.0362",
"1600000US0682996","Vista city, California","0.3841","0.0260",
"1600000US0683346","Walnut Creek city, California","0.4417","0.0230",
"1600000US0684200","West Covina city, California","0.3964","0.0219",
"1600000US0684550","Westminster city, California","0.4993","0.0284",
"1600000US0685292","Whittier city, California","0.4187","0.0253",
"1600000US0686832","Yorba Linda city, California","0.4411","0.0402",
"1600000US0686972","Yuba City city, California","0.4869","0.0744",
"1600000US0803455","Arvada city, Colorado","0.3982","0.0196",
"1600000US0804000","Aurora city, Colorado","0.4216","0.0236",
"1600000US0807850","Boulder city, Colorado","0.5523","0.0302",
"1600000US0809280","Broomfield city, Colorado","0.4262","0.0327",
"1600000US0812815","Centennial city, Colorado","0.3850","0.0199",
"1600000US0816000","Colorado Springs city, Colorado","0.4421","0.0150",
"1600000US0820000","Denver city, Colorado","0.4920","0.0110",
"1600000US0827425","Fort Collins city, Colorado","0.4411","0.0181",
"1600000US0832155","Greeley city, Colorado","0.4284","0.0255",
"1600000US0836410","Highlands Ranch CDP, Colorado","0.3679","0.0186",
"1600000US0843000","Lakewood city, Colorado","0.4353","0.0197",
"1600000US0845970","Longmont city, Colorado","0.4095","0.0303",
"1600000US0846465","Loveland city, Colorado","0.4232","0.0396",
"1600000US0862000","Pueblo city, Colorado","0.4629","0.0356",
"1600000US0877290","Thornton city, Colorado","0.3827","0.0234",
"1600000US0883835","Westminster city, Colorado","0.3915","0.0205",
"1600000US0908000","Bridgeport city, Connecticut","0.4830","0.0284",
"1600000US0918430","Danbury city, Connecticut","0.4752","0.0413",
"1600000US0937000","Hartford city, Connecticut","0.5217","0.0278",
"1600000US0950370","New Britain city, Connecticut","0.4726","0.0487",
"1600000US0952000","New Haven city, Connecticut","0.5257","0.0218",
"1600000US0955990","Norwalk city, Connecticut","0.5107","0.0278",
"1600000US0973000","Stamford city, Connecticut","0.5361","0.0255",
"1600000US0980000","Waterbury city, Connecticut","0.4585","0.0241",
"1600000US1077580","Wilmington city, Delaware","0.4926","0.0253",
"1600000US1150000","Washington city, District of Columbia","0.5243","0.0096",
"1600000US1200410","Alafaya CDP, Florida","0.3598","0.0335",
"1600000US1207300","Boca Raton city, Florida","0.5477","0.0265",
"1600000US1207875","Boynton Beach city, Florida","0.4406","0.0324",
"1600000US1208150","Brandon CDP, Florida","0.4106","0.0324",
"1600000US1210275","Cape Coral city, Florida","0.4257","0.0259",
"1600000US1212875","Clearwater city, Florida","0.4946","0.0331",
"1600000US1214400","Coral Springs city, Florida","0.4250","0.0481",
"1600000US1216475","Davie town, Florida","0.4671","0.0388",
"1600000US1216525","Daytona Beach city, Florida","0.4785","0.0427",
"1600000US1216725","Deerfield Beach city, Florida","0.4729","0.0320",
"1600000US1217100","Delray Beach city, Florida","0.5184","0.0458",
"1600000US1217200","Deltona city, Florida","0.3755","0.0313",
"1600000US1224000","Fort Lauderdale city, Florida","0.5519","0.0372",
"1600000US1224125","Fort Myers city, Florida","0.5108","0.0374",
"1600000US1225175","Gainesville city, Florida","0.5204","0.0306",
"1600000US1230000","Hialeah city, Florida","0.4435","0.0215",
"1600000US1232000","Hollywood city, Florida","0.4983","0.0340",
"1600000US1232275","Homestead city, Florida","0.4417","0.0720",
"1600000US1235000","Jacksonville city, Florida","0.4836","0.0173",
"1600000US1235875","Jupiter town, Florida","0.5009","0.0342",
"1600000US1236100","Kendall CDP, Florida","0.4901","0.0329",
"1600000US1236950","Kissimmee city, Florida","0.4389","0.0399",
"1600000US1238250","Lakeland city, Florida","0.4933","0.0337",
"1600000US1239425","Largo city, Florida","0.4478","0.0386",
"1600000US1239550","Lauderhill city, Florida","0.4715","0.0486",
"1600000US1239925","Lehigh Acres CDP, Florida","0.4039","0.0380",
"1600000US1243975","Melbourne city, Florida","0.4837","0.0389",
"1600000US1245000","Miami city, Florida","0.5674","0.0232",
"1600000US1245025","Miami Beach city, Florida","0.6002","0.0367",
"1600000US1245060","Miami Gardens city, Florida","0.4076","0.0293",
"1600000US1245975","Miramar city, Florida","0.4255","0.0530",
"1600000US1249675","North Port city, Florida","0.4169","0.0879",
"1600000US1253000","Orlando city, Florida","0.5153","0.0212",
"1600000US1254000","Palm Bay city, Florida","0.4053","0.0250",
"1600000US1254200","Palm Coast city, Florida","0.4105","0.0308",
"1600000US1254350","Palm Harbor CDP, Florida","0.4148","0.0334",
"1600000US1255775","Pembroke Pines city, Florida","0.4709","0.0239",
"1600000US1256825","Pine Hills CDP, Florida","0.3911","0.0306",
"1600000US1257425","Plantation city, Florida","0.4671","0.0468",
"1600000US1257900","Poinciana CDP, Florida","0.3940","0.0624",
"1600000US1258050","Pompano Beach city, Florida","0.4582","0.0271",
"1600000US1258350","Port Charlotte CDP, Florida","0.4085","0.0321",
"1600000US1258715","Port St. Lucie city, Florida","0.4038","0.0319",
"1600000US1260950","Riverview CDP, Florida","0.3928","0.0475",
"1600000US1263000","St. Petersburg city, Florida","0.4782","0.0189",
"1600000US1268350","Spring Hill CDP, Florida","0.4329","0.0293",
"1600000US1269700","Sunrise city, Florida","0.4584","0.0467",
"1600000US1270600","Tallahassee city, Florida","0.5191","0.0224",
"1600000US1270675","Tamarac city, Florida","0.5010","0.1282",
"1600000US1271000","Tampa city, Florida","0.5339","0.0140",
"1600000US1271569","The Hammocks CDP, Florida","0.4314","0.0424",
"1600000US1271625","The Villages CDP, Florida","0.4009","0.0473",
"1600000US1272145","Town 'n' Country CDP, Florida","0.4375","0.0272",
"1600000US1275812","Wellington village, Florida","0.4192","0.0304",
"1600000US1275875","Wesley Chapel CDP, Florida","0.4093","0.0486",
"1600000US1276582","Weston city, Florida","0.4406","0.0437",
"1600000US1276600","West Palm Beach city, Florida","0.4948","0.0335",
"1600000US1301052","Albany city, Georgia","0.4624","0.0314",
"1600000US1301696","Alpharetta city, Georgia","0.4208","0.0258",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","0.4922","0.0218",
"1600000US1304000","Atlanta city, Georgia","0.5728","0.0133",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","0.4742","0.0278",
"1600000US1319000","Columbus city, Georgia","0.4708","0.0220",
"1600000US1342425","Johns Creek city, Georgia","0.3991","0.0333",
"1600000US1349008","Macon-Bibb County, Georgia","0.5000","0.0224",
"1600000US1367284","Roswell city, Georgia","0.4632","0.0323",
"1600000US1368516","Sandy Springs city, Georgia","0.5270","0.0270",
"1600000US1369000","Savannah city, Georgia","0.5291","0.0371",
"1600000US1372122","South Fulton city, Georgia","0.3732","0.0332",
"1600000US1380508","Warner Robins city, Georgia","0.4584","0.0505",
"1600000US1571550","Urban Honolulu CDP, Hawaii","0.4795","0.0186",
"1600000US1608830","Boise City city, Idaho","0.4642","0.0161",
"1600000US1652120","Meridian city, Idaho","0.4266","0.0620",
"1600000US1656260","Nampa city, Idaho","0.3621","0.0200",
"1600000US1702154","Arlington Heights village, Illinois","0.4149","0.0237",
"1600000US1703012","Aurora city, Illinois","0.4295","0.0168",
"1600000US1706613","Bloomington city, Illinois","0.4828","0.0412",
"1600000US1707133","Bolingbrook village, Illinois","0.3784","0.0278",
"1600000US1712385","Champaign city, Illinois","0.5431","0.0380",
"1600000US1714000","Chicago city, Illinois","0.5335","0.0051",
"1600000US1714351","Cicero town, Illinois","0.3908","0.0301",
"1600000US1718823","Decatur city, Illinois","0.4712","0.0369",
"1600000US1723074","Elgin city, Illinois","0.4155","0.0262",
"1600000US1724582","Evanston city, Illinois","0.5621","0.0268",
"1600000US1738570","Joliet city, Illinois","0.3888","0.0224",
"1600000US1751622","Naperville city, Illinois","0.4249","0.0218",
"1600000US1757225","Palatine village, Illinois","0.4628","0.0432",
"1600000US1759000","Peoria city, Illinois","0.5300","0.0373",
"1600000US1765000","Rockford city, Illinois","0.4907","0.0255",
"1600000US1768003","Schaumburg village, Illinois","0.3718","0.0347",
"1600000US1770122","Skokie village, Illinois","0.4689","0.0448",
"1600000US1772000","Springfield city, Illinois","0.4950","0.0247",
"1600000US1779293","Waukegan city, Illinois","0.4392","0.0362",
"1600000US1805860","Bloomington city, Indiana","0.5110","0.0352",
"1600000US1810342","Carmel city, Indiana","0.4436","0.0324",
"1600000US1822000","Evansville city, Indiana","0.4680","0.0330",
"1600000US1823278","Fishers city, Indiana","0.4510","0.0691",
"1600000US1825000","Fort Wayne city, Indiana","0.4444","0.0220",
"1600000US1827000","Gary city, Indiana","0.4328","0.0222",
"1600000US1831000","Hammond city, Indiana","0.4490","0.0380",
"1600000US1836003","Indianapolis city (balance), Indiana","0.4789","0.0128",
"1600000US1840788","Lafayette city, Indiana","0.4560","0.0414",
"1600000US1851876","Muncie city, Indiana","0.4469","0.0299",
"1600000US1854180","Noblesville city, Indiana","0.3963","0.0408",
"1600000US1871000","South Bend city, Indiana","0.4965","0.0349",
"1600000US1901855","Ames city, Iowa","0.4762","0.0329",
"1600000US1902305","Ankeny city, Iowa","0.3658","0.0313",
"1600000US1912000","Cedar Rapids city, Iowa","0.4217","0.0222",
"1600000US1919000","Davenport city, Iowa","0.4682","0.0383",
"1600000US1921000","Des Moines city, Iowa","0.4414","0.0157",
"1600000US1938595","Iowa City city, Iowa","0.5287","0.0374",
"1600000US1973335","Sioux City city, Iowa","0.4247","0.0280",
"1600000US1982425","Waterloo city, Iowa","0.4651","0.0358",
"1600000US1983910","West Des Moines city, Iowa","0.4357","0.0332",
"1600000US2036000","Kansas City city, Kansas","0.4279","0.0210",
"1600000US2038900","Lawrence city, Kansas","0.4715","0.0266",
"1600000US2052575","Olathe city, Kansas","0.3694","0.0163",
"1600000US2053775","Overland Park city, Kansas","0.4439","0.0179",
"1600000US2064500","Shawnee city, Kansas","0.4293","0.0300",
"1600000US2071000","Topeka city, Kansas","0.4790","0.0433",
"1600000US2079000","Wichita city, Kansas","0.4665","0.0167",
"1600000US2108902","Bowling Green city, Kentucky","0.4616","0.0358",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","0.4825","0.0191",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","0.4863","0.0153",
"1600000US2205000","Baton Rouge city, Louisiana","0.5573","0.0398",
"1600000US2208920","Bossier City city, Louisiana","0.4138","0.0268",
"1600000US2239475","Kenner city, Louisiana","0.4570","0.0318",
"1600000US2240735","Lafayette city, Louisiana","0.4936","0.0273",
"1600000US2241155","Lake Charles city, Louisiana","0.4892","0.0366",
"1600000US2250115","Metairie CDP, Louisiana","0.4817","0.0221",
"1600000US2255000","New Orleans city, Louisiana","0.5617","0.0130",
"1600000US2270000","Shreveport city, Louisiana","0.4927","0.0263",
"1600000US2360545","Portland city, Maine","0.4513","0.0308",
"1600000US2404000","Baltimore city, Maryland","0.5158","0.0117",
"1600000US2419125","Columbia CDP, Maryland","0.3909","0.0205",
"1600000US2426000","Ellicott City CDP, Maryland","0.4218","0.0288",
"1600000US2430325","Frederick city, Maryland","0.4073","0.0260",
"1600000US2431175","Gaithersburg city, Maryland","0.4800","0.0341",
"1600000US2432025","Germantown CDP, Maryland","0.3937","0.0324",
"1600000US2432650","Glen Burnie CDP, Maryland","0.3836","0.0270",
"1600000US2467675","Rockville city, Maryland","0.4271","0.0262",
"1600000US2472450","Silver Spring CDP, Maryland","0.4387","0.0294",
"1600000US2481175","Waldorf CDP, Maryland","0.3687","0.0260",
"1600000US2507000","Boston city, Massachusetts","0.5310","0.0124",
"1600000US2509000","Brockton city, Massachusetts","0.4520","0.0364",
"1600000US2511000","Cambridge city, Massachusetts","0.4853","0.0206",
"1600000US2523000","Fall River city, Massachusetts","0.4309","0.0201",
"1600000US2524960","Framingham city, Massachusetts","0.4432","0.0335",
"1600000US2534550","Lawrence city, Massachusetts","0.4602","0.0246",
"1600000US2537000","Lowell city, Massachusetts","0.4416","0.0264",
"1600000US2537490","Lynn city, Massachusetts","0.4495","0.0290",
"1600000US2545000","New Bedford city, Massachusetts","0.4362","0.0225",
"1600000US2545560","Newton city, Massachusetts","0.4885","0.0290",
"1600000US2555745","Quincy city, Massachusetts","0.4218","0.0247",
"1600000US2562535","Somerville city, Massachusetts","0.4179","0.0358",
"1600000US2567000","Springfield city, Massachusetts","0.5048","0.0270",
"1600000US2582000","Worcester city, Massachusetts","0.4712","0.0166",
"1600000US2603000","Ann Arbor city, Michigan","0.5316","0.0211",
"1600000US2621000","Dearborn city, Michigan","0.4673","0.0309",
"1600000US2622000","Detroit city, Michigan","0.5013","0.0122",
"1600000US2627440","Farmington Hills city, Michigan","0.4025","0.0248",
"1600000US2629000","Flint city, Michigan","0.4757","0.0275",
"1600000US2634000","Grand Rapids city, Michigan","0.4571","0.0230",
"1600000US2642160","Kalamazoo city, Michigan","0.4802","0.0356",
"1600000US2646000","Lansing city, Michigan","0.4337","0.0233",
"1600000US2649000","Livonia city, Michigan","0.3981","0.0220",
"1600000US2669035","Rochester Hills city, Michigan","0.4403","0.0276",
"1600000US2674900","Southfield city, Michigan","0.4180","0.0241",
"1600000US2676460","Sterling Heights city, Michigan","0.3945","0.0193",
"1600000US2680700","Troy city, Michigan","0.4328","0.0287",
"1600000US2684000","Warren city, Michigan","0.4257","0.0216",
"1600000US2686000","Westland city, Michigan","0.4299","0.0255",
"1600000US2688940","Wyoming city, Michigan","0.3844","0.0305",
"1600000US2706382","Blaine city, Minnesota","0.3933","0.0315",
"1600000US2706616","Bloomington city, Minnesota","0.4497","0.0324",
"1600000US2707966","Brooklyn Park city, Minnesota","0.4152","0.0270",
"1600000US2717000","Duluth city, Minnesota","0.4663","0.0263",
"1600000US2717288","Eagan city, Minnesota","0.3924","0.0199",
"1600000US2735180","Lakeville city, Minnesota","0.3700","0.0343",
"1600000US2740166","Maple Grove city, Minnesota","0.4173","0.0351",
"1600000US2743000","Minneapolis city, Minnesota","0.5047","0.0153",
"1600000US2751730","Plymouth city, Minnesota","0.4586","0.0291",
"1600000US2754880","Rochester city, Minnesota","0.4777","0.0279",
"1600000US2756896","St. Cloud city, Minnesota","0.4585","0.0298",
"1600000US2758000","St. Paul city, Minnesota","0.5034","0.0176",
"1600000US2771428","Woodbury city, Minnesota","0.3933","0.0364",
"1600000US2829700","Gulfport city, Mississippi","0.5337","0.0461",
"1600000US2836000","Jackson city, Mississippi","0.4458","0.0187",
"1600000US2915670","Columbia city, Missouri","0.4813","0.0257",
"1600000US2935000","Independence city, Missouri","0.4292","0.0391",
"1600000US2938000","Kansas City city, Missouri","0.4712","0.0112",
"1600000US2941348","Lee's Summit city, Missouri","0.4128","0.0228",
"1600000US2954074","O'Fallon city, Missouri","0.3965","0.0307",
"1600000US2964082","St. Charles city, Missouri","0.4190","0.0238",
"1600000US2964550","St. Joseph city, Missouri","0.4231","0.0318",
"1600000US2965000","St. Louis city, Missouri","0.5056","0.0152",
"1600000US2970000","Springfield city, Missouri","0.4701","0.0249",
"1600000US3006550","Billings city, Montana","0.4588","0.0410",
"1600000US3050200","Missoula city, Montana","0.4631","0.0410",
"1600000US3128000","Lincoln city, Nebraska","0.4225","0.0102",
"1600000US3137000","Omaha city, Nebraska","0.4835","0.0162",
"1600000US3223770","Enterprise CDP, Nevada","0.3971","0.0203",
"1600000US3231900","Henderson city, Nevada","0.4460","0.0189",
"1600000US3240000","Las Vegas city, Nevada","0.5122","0.0194",
"1600000US3251800","North Las Vegas city, Nevada","0.4221","0.0258",
"1600000US3254600","Paradise CDP, Nevada","0.4669","0.0250",
"1600000US3260600","Reno city, Nevada","0.4599","0.0229",
"1600000US3268400","Sparks city, Nevada","0.4002","0.0422",
"1600000US3268585","Spring Valley CDP, Nevada","0.4167","0.0229",
"1600000US3271400","Sunrise Manor CDP, Nevada","0.4510","0.0167",
"1600000US3345140","Manchester city, New Hampshire","0.4166","0.0241",
"1600000US3350260","Nashua city, New Hampshire","0.4606","0.0340",
"1600000US3403580","Bayonne city, New Jersey","0.4411","0.0387",
"1600000US3410000","Camden city, New Jersey","0.5355","0.0416",
"1600000US3413690","Clifton city, New Jersey","0.4534","0.0253",
"1600000US3419390","East Orange city, New Jersey","0.4695","0.0496",
"1600000US3421000","Elizabeth city, New Jersey","0.4117","0.0218",
"1600000US3436000","Jersey City city, New Jersey","0.5201","0.0179",
"1600000US3451000","Newark city, New Jersey","0.4884","0.0218",
"1600000US3456550","Passaic city, New Jersey","0.4488","0.0346",
"1600000US3457000","Paterson city, New Jersey","0.4723","0.0284",
"1600000US3473110","Toms River CDP, New Jersey","0.4456","0.0392",
"1600000US3474000","Trenton city, New Jersey","0.5158","0.0455",
"1600000US3474630","Union City city, New Jersey","0.4921","0.0431",
"1600000US3502000","Albuquerque city, New Mexico","0.4817","0.0159",
"1600000US3539380","Las Cruces city, New Mexico","0.4810","0.0285",
"1600000US3563460","Rio Rancho city, New Mexico","0.3805","0.0226",
"1600000US3570500","Santa Fe city, New Mexico","0.4887","0.0294",
"1600000US3601000","Albany city, New York","0.5065","0.0363",
"1600000US3608026","Brentwood CDP, New York","0.4225","0.0561",
"1600000US3611000","Buffalo city, New York","0.4853","0.0183",
"1600000US3615000","Cheektowaga CDP, New York","0.3907","0.0242",
"1600000US3649121","Mount Vernon city, New York","0.4510","0.0345",
"1600000US3650617","New Rochelle city, New York","0.5486","0.0413",
"1600000US3651000","New York city, New York","0.5469","0.0046",
"1600000US3663000","Rochester city, New York","0.4955","0.0204",
"1600000US3665508","Schenectady city, New York","0.4245","0.0269",
"1600000US3673000","Syracuse city, New York","0.4947","0.0316",
"1600000US3684000","Yonkers city, New York","0.5072","0.0231",
"1600000US3702140","Asheville city, North Carolina","0.4727","0.0312",
