"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US0657456","Pittsburg city, California","0.4405","0.0437",
"1600000US0657792","Pleasanton city, California","0.4366","0.0302",
"1600000US0658072","Pomona city, California","0.4039","0.0174",
"1600000US0659444","Rancho Cordova city, California","0.4074","0.0265",
"1600000US0659451","Rancho Cucamonga city, California","0.4033","0.0201",
"1600000US0659920","Redding city, California","0.4757","0.0266",
"1600000US0659962","Redlands city, California","0.4471","0.0438",
"1600000US0660018","Redondo Beach city, California","0.4659","0.0363",
"1600000US0660102","Redwood City city, California","0.4456","0.0260",
"1600000US0660466","Rialto city, California","0.4215","0.0408",
"1600000US0660620","Richmond city, California","0.4231","0.0418",
"1600000US0662000","Riverside city, California","0.4256","0.0162",
"1600000US0662938","Roseville city, California","0.4115","0.0197",
"1600000US0664000","Sacramento city, California","0.4616","0.0141",
"1600000US0664224","Salinas city, California","0.3980","0.0195",
"1600000US0665000","San Bernardino city, California","0.4793","0.0323",
"1600000US0665042","San Buenaventura (Ventura) city, California","0.4264","0.0222",
"1600000US0665084","San Clemente city, California","0.4845","0.0312",
"1600000US0666000","San Diego city, California","0.4718","0.0111",
"1600000US0667000","San Francisco city, California","0.5029","0.0105",
"1600000US0668000","San Jose city, California","0.4508","0.0090",
"1600000US0668084","San Leandro city, California","0.4250","0.0236",
"1600000US0668196","San Marcos city, California","0.4078","0.0420",
"1600000US0668252","San Mateo city, California","0.4580","0.0255",
"1600000US0668378","San Ramon city, California","0.3704","0.0236",
"1600000US0669000","Santa Ana city, California","0.3998","0.0166",
"1600000US0669070","Santa Barbara city, California","0.4748","0.0295",
"1600000US0669084","Santa Clara city, California","0.4097","0.0292",
"1600000US0669088","Santa Clarita city, California","0.4106","0.0197",
"1600000US0669196","Santa Maria city, California","0.3980","0.0271",
"1600000US0670000","Santa Monica city, California","0.5182","0.0279",
"1600000US0670098","Santa Rosa city, California","0.4302","0.0242",
"1600000US0672016","Simi Valley city, California","0.4152","0.0318",
"1600000US0673080","South Gate city, California","0.3949","0.0200",
"1600000US0673262","South San Francisco city, California","0.4140","0.0275",
"1600000US0675000","Stockton city, California","0.4711","0.0225",
"1600000US0677000","Sunnyvale city, California","0.4335","0.0229",
"1600000US0678120","Temecula city, California","0.3639","0.0231",
"1600000US0678582","Thousand Oaks city, California","0.4595","0.0255",
"1600000US0680000","Torrance city, California","0.4484","0.0211",
"1600000US0680238","Tracy city, California","0.3389","0.0204",
"1600000US0680812","Turlock city, California","0.4853","0.0511",
"1600000US0680854","Tustin city, California","0.4393","0.0293",
"1600000US0681204","Union City city, California","0.3774","0.0261",
"1600000US0681344","Upland city, California","0.4298","0.0316",
"1600000US0681554","Vacaville city, California","0.4004","0.0302",
"1600000US0681666","Vallejo city, California","0.4318","0.0258",
"1600000US0682590","Victorville city, California","0.4198","0.0238",
"1600000US0682954","Visalia city, California","0.4460","0.0463",
"1600000US0682996","Vista city, California","0.4042","0.0361",
"1600000US0683346","Walnut Creek city, California","0.4747","0.0266",
"1600000US0684200","West Covina city, California","0.3862","0.0182",
"1600000US0684550","Westminster city, California","0.4637","0.0293",
"1600000US0685292","Whittier city, California","0.4259","0.0333",
"1600000US0686832","Yorba Linda city, California","0.4338","0.0363",
"1600000US0686972","Yuba City city, California","0.4209","0.0275",
"1600000US0803455","Arvada city, Colorado","0.4015","0.0188",
"1600000US0804000","Aurora city, Colorado","0.3915","0.0127",
"1600000US0807850","Boulder city, Colorado","0.5294","0.0287",
"1600000US0809280","Broomfield city, Colorado","0.4614","0.0347",
"1600000US0812815","Centennial city, Colorado","0.3925","0.0274",
"1600000US0816000","Colorado Springs city, Colorado","0.4477","0.0124",
"1600000US0820000","Denver city, Colorado","0.5008","0.0111",
"1600000US0827425","Fort Collins city, Colorado","0.4458","0.0165",
"1600000US0832155","Greeley city, Colorado","0.4938","0.0435",
"1600000US0836410","Highlands Ranch CDP, Colorado","0.3986","0.0285",
"1600000US0843000","Lakewood city, Colorado","0.4198","0.0203",
"1600000US0845970","Longmont city, Colorado","0.4470","0.0441",
"1600000US0846465","Loveland city, Colorado","0.4130","0.0324",
"1600000US0862000","Pueblo city, Colorado","0.4781","0.0265",
"1600000US0877290","Thornton city, Colorado","0.3702","0.0212",
"1600000US0883835","Westminster city, Colorado","0.4289","0.0309",
"1600000US0908000","Bridgeport city, Connecticut","0.4936","0.0374",
"1600000US0918430","Danbury city, Connecticut","0.4167","0.0272",
"1600000US0937000","Hartford city, Connecticut","0.5005","0.0282",
"1600000US0950370","New Britain city, Connecticut","0.4522","0.0292",
"1600000US0952000","New Haven city, Connecticut","0.4958","0.0258",
"1600000US0955990","Norwalk city, Connecticut","0.5037","0.0423",
"1600000US0973000","Stamford city, Connecticut","0.4972","0.0198",
"1600000US0980000","Waterbury city, Connecticut","0.4749","0.0257",
"1600000US1077580","Wilmington city, Delaware","0.5637","0.0338",
"1600000US1150000","Washington city, District of Columbia","0.5420","0.0121",
"1600000US1200410","Alafaya CDP, Florida","0.4361","0.0518",
"1600000US1207300","Boca Raton city, Florida","0.5478","0.0225",
"1600000US1207875","Boynton Beach city, Florida","0.4750","0.0662",
"1600000US1208150","Brandon CDP, Florida","0.4076","0.0322",
"1600000US1210275","Cape Coral city, Florida","0.4160","0.0192",
"1600000US1212875","Clearwater city, Florida","0.5047","0.0260",
"1600000US1214400","Coral Springs city, Florida","0.4291","0.0252",
"1600000US1216475","Davie town, Florida","0.5133","0.0407",
"1600000US1216525","Daytona Beach city, Florida","0.5219","0.0577",
"1600000US1216725","Deerfield Beach city, Florida","0.4602","0.0424",
"1600000US1217100","Delray Beach city, Florida","0.5118","0.0267",
"1600000US1217200","Deltona city, Florida","0.3533","0.0199",
"1600000US1224000","Fort Lauderdale city, Florida","0.5587","0.0258",
"1600000US1224125","Fort Myers city, Florida","0.5086","0.0399",
"1600000US1225175","Gainesville city, Florida","0.5538","0.0504",
"1600000US1230000","Hialeah city, Florida","0.4475","0.0149",
"1600000US1232000","Hollywood city, Florida","0.4835","0.0289",
"1600000US1232275","Homestead city, Florida","0.4606","0.0359",
"1600000US1235000","Jacksonville city, Florida","0.4520","0.0107",
"1600000US1236100","Kendall CDP, Florida","0.4914","0.0338",
"1600000US1236950","Kissimmee city, Florida","0.4621","0.0455",
"1600000US1238250","Lakeland city, Florida","0.4799","0.0335",
"1600000US1239425","Largo city, Florida","0.4091","0.0217",
"1600000US1239550","Lauderhill city, Florida","0.4120","0.0303",
"1600000US1239925","Lehigh Acres CDP, Florida","0.3855","0.0257",
"1600000US1243975","Melbourne city, Florida","0.4810","0.0332",
"1600000US1245000","Miami city, Florida","0.5754","0.0168",
"1600000US1245025","Miami Beach city, Florida","0.5911","0.0427",
"1600000US1245060","Miami Gardens city, Florida","0.4377","0.0237",
"1600000US1245975","Miramar city, Florida","0.4010","0.0317",
"1600000US1253000","Orlando city, Florida","0.4833","0.0203",
"1600000US1254000","Palm Bay city, Florida","0.4170","0.0246",
"1600000US1254200","Palm Coast city, Florida","0.3903","0.0295",
"1600000US1255775","Pembroke Pines city, Florida","0.4446","0.0206",
"1600000US1256825","Pine Hills CDP, Florida","0.3858","0.0307",
"1600000US1257425","Plantation city, Florida","0.4482","0.0281",
"1600000US1258050","Pompano Beach city, Florida","0.4408","0.0194",
"1600000US1258715","Port St. Lucie city, Florida","0.4277","0.0279",
"1600000US1260950","Riverview CDP, Florida","0.3585","0.0228",
"1600000US1263000","St. Petersburg city, Florida","0.4574","0.0164",
"1600000US1268350","Spring Hill CDP, Florida","0.4026","0.0206",
"1600000US1269700","Sunrise city, Florida","0.4958","0.0757",
"1600000US1270600","Tallahassee city, Florida","0.4786","0.0178",
"1600000US1270675","Tamarac city, Florida","0.4020","0.0394",
"1600000US1271000","Tampa city, Florida","0.5429","0.0168",
"1600000US1271569","The Hammocks CDP, Florida","0.4351","0.0670",
"1600000US1271625","The Villages CDP, Florida","0.3877","0.0399",
"1600000US1272145","Town 'n' Country CDP, Florida","0.4546","0.0303",
"1600000US1276582","Weston city, Florida","0.4601","0.0441",
"1600000US1276600","West Palm Beach city, Florida","0.4986","0.0274",
"1600000US1301052","Albany city, Georgia","0.4783","0.0326",
"1600000US1301696","Alpharetta city, Georgia","0.4529","0.0365",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","0.5159","0.0249",
"1600000US1304000","Atlanta city, Georgia","0.5744","0.0166",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","0.4656","0.0198",
"1600000US1319000","Columbus city, Georgia","0.5000","0.0188",
"1600000US1342425","Johns Creek city, Georgia","0.4256","0.0346",
"1600000US1349008","Macon-Bibb County, Georgia","0.5166","0.0223",
"1600000US1367284","Roswell city, Georgia","0.4403","0.0257",
"1600000US1368516","Sandy Springs city, Georgia","0.5078","0.0315",
"1600000US1369000","Savannah city, Georgia","0.5014","0.0353",
"1600000US1380508","Warner Robins city, Georgia","0.4155","0.0379",
"1600000US1571550","Urban Honolulu CDP, Hawaii","0.4695","0.0134",
"1600000US1608830","Boise City city, Idaho","0.5064","0.0261",
"1600000US1652120","Meridian city, Idaho","0.4234","0.0793",
"1600000US1656260","Nampa city, Idaho","0.3712","0.0267",
"1600000US1702154","Arlington Heights village, Illinois","0.4591","0.0308",
"1600000US1703012","Aurora city, Illinois","0.4535","0.0368",
"1600000US1706613","Bloomington city, Illinois","0.4732","0.0271",
"1600000US1707133","Bolingbrook village, Illinois","0.3963","0.0295",
"1600000US1712385","Champaign city, Illinois","0.5316","0.0420",
"1600000US1714000","Chicago city, Illinois","0.5248","0.0064",
"1600000US1714351","Cicero town, Illinois","0.4700","0.0870",
"1600000US1718823","Decatur city, Illinois","0.4724","0.0219",
"1600000US1723074","Elgin city, Illinois","0.4348","0.0266",
"1600000US1724582","Evanston city, Illinois","0.5495","0.0345",
"1600000US1738570","Joliet city, Illinois","0.3911","0.0187",
"1600000US1751622","Naperville city, Illinois","0.4092","0.0181",
"1600000US1757225","Palatine village, Illinois","0.4023","0.0273",
"1600000US1759000","Peoria city, Illinois","0.5138","0.0262",
"1600000US1765000","Rockford city, Illinois","0.4976","0.0281",
"1600000US1768003","Schaumburg village, Illinois","0.3789","0.0208",
"1600000US1770122","Skokie village, Illinois","0.5054","0.0541",
"1600000US1772000","Springfield city, Illinois","0.4838","0.0287",
"1600000US1779293","Waukegan city, Illinois","0.4513","0.0313",
"1600000US1805860","Bloomington city, Indiana","0.5791","0.0417",
"1600000US1810342","Carmel city, Indiana","0.4368","0.0341",
"1600000US1822000","Evansville city, Indiana","0.4292","0.0264",
"1600000US1823278","Fishers city, Indiana","0.4137","0.0484",
"1600000US1825000","Fort Wayne city, Indiana","0.4428","0.0171",
"1600000US1827000","Gary city, Indiana","0.5317","0.0539",
"1600000US1831000","Hammond city, Indiana","0.4352","0.0404",
"1600000US1836003","Indianapolis city (balance), Indiana","0.4957","0.0181",
"1600000US1840788","Lafayette city, Indiana","0.4510","0.0585",
"1600000US1851876","Muncie city, Indiana","0.4993","0.0544",
"1600000US1871000","South Bend city, Indiana","0.4784","0.0365",
"1600000US1901855","Ames city, Iowa","0.5081","0.0375",
"1600000US1912000","Cedar Rapids city, Iowa","0.4280","0.0355",
"1600000US1919000","Davenport city, Iowa","0.4641","0.0277",
"1600000US1921000","Des Moines city, Iowa","0.4397","0.0188",
"1600000US1938595","Iowa City city, Iowa","0.5362","0.0299",
"1600000US1973335","Sioux City city, Iowa","0.4509","0.0418",
"1600000US1982425","Waterloo city, Iowa","0.4677","0.0345",
"1600000US2036000","Kansas City city, Kansas","0.4213","0.0172",
"1600000US2038900","Lawrence city, Kansas","0.4816","0.0387",
"1600000US2052575","Olathe city, Kansas","0.4016","0.0327",
"1600000US2053775","Overland Park city, Kansas","0.4332","0.0211",
"1600000US2064500","Shawnee city, Kansas","0.4258","0.0323",
"1600000US2071000","Topeka city, Kansas","0.4521","0.0406",
"1600000US2079000","Wichita city, Kansas","0.4644","0.0134",
"1600000US2108902","Bowling Green city, Kentucky","0.5096","0.0501",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","0.4942","0.0142",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","0.4799","0.0146",
"1600000US2205000","Baton Rouge city, Louisiana","0.5746","0.0295",
"1600000US2208920","Bossier City city, Louisiana","0.4239","0.0349",
"1600000US2239475","Kenner city, Louisiana","0.4805","0.0391",
"1600000US2240735","Lafayette city, Louisiana","0.5166","0.0321",
"1600000US2241155","Lake Charles city, Louisiana","0.5165","0.0293",
"1600000US2250115","Metairie CDP, Louisiana","0.4795","0.0262",
"1600000US2255000","New Orleans city, Louisiana","0.5690","0.0157",
"1600000US2270000","Shreveport city, Louisiana","0.5543","0.0313",
"1600000US2360545","Portland city, Maine","0.4763","0.0277",
"1600000US2404000","Baltimore city, Maryland","0.5211","0.0134",
"1600000US2419125","Columbia CDP, Maryland","0.3967","0.0263",
"1600000US2426000","Ellicott City CDP, Maryland","0.3864","0.0362",
"1600000US2430325","Frederick city, Maryland","0.4271","0.0325",
"1600000US2431175","Gaithersburg city, Maryland","0.4054","0.0265",
"1600000US2432025","Germantown CDP, Maryland","0.4290","0.0239",
"1600000US2432650","Glen Burnie CDP, Maryland","0.4095","0.0378",
"1600000US2467675","Rockville city, Maryland","0.4404","0.0348",
"1600000US2472450","Silver Spring CDP, Maryland","0.4793","0.0329",
"1600000US2481175","Waldorf CDP, Maryland","0.3693","0.0349",
"1600000US2507000","Boston city, Massachusetts","0.5381","0.0138",
"1600000US2509000","Brockton city, Massachusetts","0.4583","0.0222",
"1600000US2511000","Cambridge city, Massachusetts","0.4922","0.0339",
"1600000US2523000","Fall River city, Massachusetts","0.4696","0.0291",
"1600000US2524960","Framingham CDP, Massachusetts","0.4474","0.0401",
"1600000US2534550","Lawrence city, Massachusetts","0.4772","0.0457",
"1600000US2537000","Lowell city, Massachusetts","0.4684","0.0312",
"1600000US2537490","Lynn city, Massachusetts","0.4540","0.0286",
"1600000US2545000","New Bedford city, Massachusetts","0.4503","0.0305",
"1600000US2545560","Newton city, Massachusetts","0.4694","0.0337",
"1600000US2555745","Quincy city, Massachusetts","0.4456","0.0276",
"1600000US2562535","Somerville city, Massachusetts","0.4044","0.0282",
"1600000US2567000","Springfield city, Massachusetts","0.4564","0.0177",
"1600000US2582000","Worcester city, Massachusetts","0.4977","0.0204",
"1600000US2603000","Ann Arbor city, Michigan","0.5075","0.0209",
"1600000US2621000","Dearborn city, Michigan","0.4677","0.0221",
"1600000US2622000","Detroit city, Michigan","0.5036","0.0112",
"1600000US2627440","Farmington Hills city, Michigan","0.4969","0.0317",
"1600000US2629000","Flint city, Michigan","0.4801","0.0259",
"1600000US2634000","Grand Rapids city, Michigan","0.4552","0.0230",
"1600000US2642160","Kalamazoo city, Michigan","0.4707","0.0272",
"1600000US2646000","Lansing city, Michigan","0.4329","0.0313",
"1600000US2649000","Livonia city, Michigan","0.4151","0.0298",
"1600000US2669035","Rochester Hills city, Michigan","0.4290","0.0275",
"1600000US2674900","Southfield city, Michigan","0.4311","0.0304",
"1600000US2676460","Sterling Heights city, Michigan","0.3966","0.0198",
"1600000US2680700","Troy city, Michigan","0.4190","0.0234",
"1600000US2684000","Warren city, Michigan","0.4284","0.0296",
"1600000US2686000","Westland city, Michigan","0.4095","0.0313",
"1600000US2688940","Wyoming city, Michigan","0.3758","0.0248",
"1600000US2706616","Bloomington city, Minnesota","0.4437","0.0320",
"1600000US2707966","Brooklyn Park city, Minnesota","0.4343","0.0245",
"1600000US2717000","Duluth city, Minnesota","0.4817","0.0292",
"1600000US2717288","Eagan city, Minnesota","0.4056","0.0198",
"1600000US2740166","Maple Grove city, Minnesota","0.3569","0.0324",
"1600000US2743000","Minneapolis city, Minnesota","0.5012","0.0147",
"1600000US2751730","Plymouth city, Minnesota","0.4337","0.0304",
"1600000US2754880","Rochester city, Minnesota","0.4333","0.0167",
"1600000US2756896","St. Cloud city, Minnesota","0.4504","0.0358",
"1600000US2758000","St. Paul city, Minnesota","0.4792","0.0159",
"1600000US2771428","Woodbury city, Minnesota","0.3632","0.0284",
"1600000US2829700","Gulfport city, Mississippi","0.4640","0.0407",
"1600000US2836000","Jackson city, Mississippi","0.5002","0.0317",
"1600000US2915670","Columbia city, Missouri","0.4958","0.0341",
"1600000US2935000","Independence city, Missouri","0.4589","0.0463",
"1600000US2938000","Kansas City city, Missouri","0.4701","0.0159",
"1600000US2941348","Lee's Summit city, Missouri","0.4245","0.0341",
"1600000US2954074","O'Fallon city, Missouri","0.3815","0.0319",
"1600000US2964082","St. Charles city, Missouri","0.4111","0.0265",
"1600000US2964550","St. Joseph city, Missouri","0.4805","0.0431",
"1600000US2965000","St. Louis city, Missouri","0.5310","0.0197",
"1600000US2970000","Springfield city, Missouri","0.4737","0.0303",
"1600000US3006550","Billings city, Montana","0.4290","0.0188",
"1600000US3050200","Missoula city, Montana","0.4979","0.0442",
"1600000US3128000","Lincoln city, Nebraska","0.4548","0.0199",
"1600000US3137000","Omaha city, Nebraska","0.4742","0.0116",
"1600000US3223770","Enterprise CDP, Nevada","0.3979","0.0238",
"1600000US3231900","Henderson city, Nevada","0.4389","0.0234",
"1600000US3240000","Las Vegas city, Nevada","0.4679","0.0120",
"1600000US3251800","North Las Vegas city, Nevada","0.3924","0.0196",
"1600000US3254600","Paradise CDP, Nevada","0.4701","0.0191",
"1600000US3260600","Reno city, Nevada","0.4715","0.0208",
"1600000US3268400","Sparks city, Nevada","0.4402","0.0269",
"1600000US3268585","Spring Valley CDP, Nevada","0.4279","0.0246",
"1600000US3271400","Sunrise Manor CDP, Nevada","0.4413","0.0212",
"1600000US3345140","Manchester city, New Hampshire","0.4239","0.0221",
"1600000US3350260","Nashua city, New Hampshire","0.4337","0.0304",
"1600000US3403580","Bayonne city, New Jersey","0.4688","0.0270",
"1600000US3410000","Camden city, New Jersey","0.5020","0.0368",
"1600000US3413690","Clifton city, New Jersey","0.4063","0.0236",
"1600000US3419390","East Orange city, New Jersey","0.4629","0.0330",
"1600000US3421000","Elizabeth city, New Jersey","0.4309","0.0219",
"1600000US3436000","Jersey City city, New Jersey","0.5191","0.0169",
"1600000US3451000","Newark city, New Jersey","0.5141","0.0201",
"1600000US3456550","Passaic city, New Jersey","0.5019","0.0333",
"1600000US3457000","Paterson city, New Jersey","0.5089","0.0554",
"1600000US3473110","Toms River CDP, New Jersey","0.4368","0.0246",
"1600000US3474000","Trenton city, New Jersey","0.5076","0.0352",
"1600000US3474630","Union City city, New Jersey","0.4424","0.0253",
"1600000US3502000","Albuquerque city, New Mexico","0.4695","0.0139",
"1600000US3539380","Las Cruces city, New Mexico","0.4740","0.0320",
"1600000US3563460","Rio Rancho city, New Mexico","0.4088","0.0263",
"1600000US3570500","Santa Fe city, New Mexico","0.4891","0.0333",
"1600000US3601000","Albany city, New York","0.4917","0.0253",
"1600000US3608026","Brentwood CDP, New York","0.4154","0.0343",
"1600000US3611000","Buffalo city, New York","0.5205","0.0151",
"1600000US3615000","Cheektowaga CDP, New York","0.4004","0.0244",
"1600000US3649121","Mount Vernon city, New York","0.5065","0.0372",
"1600000US3650617","New Rochelle city, New York","0.5339","0.0371",
"1600000US3651000","New York city, New York","0.5474","0.0036",
"1600000US3663000","Rochester city, New York","0.5114","0.0205",
"1600000US3665508","Schenectady city, New York","0.4861","0.0554",
"1600000US3673000","Syracuse city, New York","0.5165","0.0207",
"1600000US3684000","Yonkers city, New York","0.4833","0.0206",
"1600000US3702140","Asheville city, North Carolina","0.4568","0.0253",
"1600000US3710740","Cary town, North Carolina","0.4064","0.0171",
"1600000US3712000","Charlotte city, North Carolina","0.4845","0.0121",
"1600000US3714100","Concord city, North Carolina","0.4514","0.0247",
"1600000US3719000","Durham city, North Carolina","0.4695","0.0183",
"1600000US3722920","Fayetteville city, North Carolina","0.4341","0.0235",
"1600000US3725580","Gastonia city, North Carolina","0.5576","0.1408",
"1600000US3728000","Greensboro city, North Carolina","0.5186","0.0272",
"1600000US3728080","Greenville city, North Carolina","0.5541","0.0403",
"1600000US3731400","High Point city, North Carolina","0.4879","0.0291",
"1600000US3734200","Jacksonville city, North Carolina","0.3965","0.0328",
"1600000US3755000","Raleigh city, North Carolina","0.4810","0.0220",
"1600000US3774440","Wilmington city, North Carolina","0.5549","0.0294",
"1600000US3775000","Winston-Salem city, North Carolina","0.5437","0.0250",
"1600000US3807200","Bismarck city, North Dakota","0.4142","0.0261",
"1600000US3825700","Fargo city, North Dakota","0.4684","0.0318",
"1600000US3901000","Akron city, Ohio","0.4710","0.0241",
"1600000US3912000","Canton city, Ohio","0.4474","0.0448",
"1600000US3915000","Cincinnati city, Ohio","0.5352","0.0187",
"1600000US3916000","Cleveland city, Ohio","0.5270","0.0212",
"1600000US3918000","Columbus city, Ohio","0.4482","0.0105",
