"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US0602364","Apple Valley town, California","0.4725","0.0398",
"1600000US0602553","Arden-Arcade CDP, California","0.4978","0.0269",
"1600000US0603526","Bakersfield city, California","0.4370","0.0151",
"1600000US0603666","Baldwin Park city, California","0.3847","0.0296",
"1600000US0604982","Bellflower city, California","0.4212","0.0371",
"1600000US0606000","Berkeley city, California","0.5019","0.0233",
"1600000US0608786","Buena Park city, California","0.4198","0.0274",
"1600000US0608954","Burbank city, California","0.4762","0.0289",
"1600000US0610046","Camarillo city, California","0.4590","0.0471",
"1600000US0611194","Carlsbad city, California","0.4628","0.0317",
"1600000US0611390","Carmichael CDP, California","0.4926","0.0388",
"1600000US0611530","Carson city, California","0.4003","0.0249",
"1600000US0611964","Castro Valley CDP, California","0.4119","0.0281",
"1600000US0613014","Chico city, California","0.4934","0.0335",
"1600000US0613210","Chino city, California","0.4103","0.0340",
"1600000US0613214","Chino Hills city, California","0.3780","0.0324",
"1600000US0613392","Chula Vista city, California","0.4547","0.0551",
"1600000US0613588","Citrus Heights city, California","0.4061","0.0378",
"1600000US0614218","Clovis city, California","0.4357","0.0243",
"1600000US0615044","Compton city, California","0.4097","0.0272",
"1600000US0616000","Concord city, California","0.3827","0.0194",
"1600000US0616350","Corona city, California","0.4040","0.0248",
"1600000US0616532","Costa Mesa city, California","0.4316","0.0261",
"1600000US0617918","Daly City city, California","0.3853","0.0227",
"1600000US0618100","Davis city, California","0.5473","0.0475",
"1600000US0619766","Downey city, California","0.4027","0.0282",
"1600000US0620802","East Los Angeles CDP, California","0.4067","0.0312",
"1600000US0621712","El Cajon city, California","0.4542","0.0267",
"1600000US0622020","Elk Grove city, California","0.4119","0.0264",
"1600000US0622230","El Monte city, California","0.4189","0.0344",
"1600000US0622804","Escondido city, California","0.4327","0.0318",
"1600000US0623182","Fairfield city, California","0.4562","0.0482",
"1600000US0624477","Florence-Graham CDP, California","0.4139","0.0323",
"1600000US0624638","Folsom city, California","0.3815","0.0239",
"1600000US0624680","Fontana city, California","0.4041","0.0260",
"1600000US0626000","Fremont city, California","0.3958","0.0152",
"1600000US0627000","Fresno city, California","0.4858","0.0182",
"1600000US0628000","Fullerton city, California","0.4444","0.0281",
"1600000US0629000","Garden Grove city, California","0.4364","0.0200",
"1600000US0630000","Glendale city, California","0.5210","0.0207",
"1600000US0632548","Hawthorne city, California","0.4658","0.0357",
"1600000US0633000","Hayward city, California","0.3824","0.0185",
"1600000US0633182","Hemet city, California","0.4390","0.0260",
"1600000US0633434","Hesperia city, California","0.4287","0.0336",
"1600000US0636000","Huntington Beach city, California","0.4580","0.0230",
"1600000US0636448","Indio city, California","0.4781","0.0435",
"1600000US0636546","Inglewood city, California","0.4402","0.0305",
"1600000US0636770","Irvine city, California","0.4333","0.0199",
"1600000US0637692","Jurupa Valley city, California","0.4029","0.0385",
"1600000US0639248","Laguna Niguel city, California","0.4625","0.0363",
"1600000US0639486","Lake Elsinore city, California","0.3952","0.0367",
"1600000US0639496","Lake Forest city, California","0.3985","0.0358",
"1600000US0639892","Lakewood city, California","0.3773","0.0271",
"1600000US0640130","Lancaster city, California","0.4487","0.0279",
"1600000US0641992","Livermore city, California","0.4217","0.0264",
"1600000US0642202","Lodi city, California","0.4783","0.0621",
"1600000US0643000","Long Beach city, California","0.4797","0.0201",
"1600000US0644000","Los Angeles city, California","0.5226","0.0058",
"1600000US0644574","Lynwood city, California","0.4116","0.0433",
"1600000US0645022","Madera city, California","0.4490","0.0461",
"1600000US0645484","Manteca city, California","0.4159","0.0270",
"1600000US0646842","Menifee city, California","0.4104","0.0256",
"1600000US0646898","Merced city, California","0.5079","0.0288",
"1600000US0647766","Milpitas city, California","0.4104","0.0330",
"1600000US0648256","Mission Viejo city, California","0.3920","0.0191",
"1600000US0648354","Modesto city, California","0.4306","0.0206",
"1600000US0649270","Moreno Valley city, California","0.3779","0.0200",
"1600000US0649670","Mountain View city, California","0.4643","0.0270",
"1600000US0650076","Murrieta city, California","0.4360","0.0535",
"1600000US0650258","Napa city, California","0.4222","0.0231",
"1600000US0651182","Newport Beach city, California","0.5534","0.0268",
"1600000US0652526","Norwalk city, California","0.3553","0.0210",
"1600000US0653000","Oakland city, California","0.5016","0.0145",
"1600000US0653322","Oceanside city, California","0.4342","0.0253",
"1600000US0653896","Ontario city, California","0.3929","0.0209",
"1600000US0653980","Orange city, California","0.4499","0.0387",
"1600000US0654652","Oxnard city, California","0.4148","0.0391",
"1600000US0655156","Palmdale city, California","0.4241","0.0274",
"1600000US0655282","Palo Alto city, California","0.5141","0.0351",
"1600000US0656000","Pasadena city, California","0.5050","0.0241",
"1600000US0656700","Perris city, California","0.3649","0.0261",
"1600000US0657456","Pittsburg city, California","0.4419","0.0516",
"1600000US0657792","Pleasanton city, California","0.4401","0.0351",
"1600000US0658072","Pomona city, California","0.4334","0.0222",
"1600000US0659444","Rancho Cordova city, California","0.4534","0.0563",
"1600000US0659451","Rancho Cucamonga city, California","0.3802","0.0225",
"1600000US0659920","Redding city, California","0.4987","0.0332",
"1600000US0659962","Redlands city, California","0.4998","0.0333",
"1600000US0660018","Redondo Beach city, California","0.4572","0.0294",
"1600000US0660102","Redwood City city, California","0.4469","0.0279",
"1600000US0660466","Rialto city, California","0.3836","0.0281",
"1600000US0660620","Richmond city, California","0.4419","0.0291",
"1600000US0662000","Riverside city, California","0.4277","0.0153",
"1600000US0662938","Roseville city, California","0.4273","0.0210",
"1600000US0664000","Sacramento city, California","0.4751","0.0168",
"1600000US0664224","Salinas city, California","0.3961","0.0223",
"1600000US0665000","San Bernardino city, California","0.4304","0.0309",
"1600000US0665042","San Buenaventura (Ventura) city, California","0.4304","0.0245",
"1600000US0665084","San Clemente city, California","0.4512","0.0377",
"1600000US0666000","San Diego city, California","0.4683","0.0077",
"1600000US0667000","San Francisco city, California","0.4999","0.0087",
"1600000US0668000","San Jose city, California","0.4371","0.0086",
"1600000US0668084","San Leandro city, California","0.4543","0.0292",
"1600000US0668196","San Marcos city, California","0.4565","0.0369",
"1600000US0668252","San Mateo city, California","0.4687","0.0208",
"1600000US0668378","San Ramon city, California","0.3687","0.0267",
"1600000US0669000","Santa Ana city, California","0.3966","0.0166",
"1600000US0669070","Santa Barbara city, California","0.4683","0.0235",
"1600000US0669084","Santa Clara city, California","0.4094","0.0193",
"1600000US0669088","Santa Clarita city, California","0.4014","0.0164",
"1600000US0669112","Santa Cruz city, California","0.5261","0.0350",
"1600000US0669196","Santa Maria city, California","0.3878","0.0285",
"1600000US0670000","Santa Monica city, California","0.5776","0.0408",
"1600000US0670098","Santa Rosa city, California","0.4324","0.0210",
"1600000US0672016","Simi Valley city, California","0.3976","0.0217",
"1600000US0673080","South Gate city, California","0.4223","0.0458",
"1600000US0673262","South San Francisco city, California","0.4179","0.0309",
"1600000US0675000","Stockton city, California","0.4818","0.0257",
"1600000US0677000","Sunnyvale city, California","0.4368","0.0204",
"1600000US0678120","Temecula city, California","0.4118","0.0310",
"1600000US0678582","Thousand Oaks city, California","0.4671","0.0256",
"1600000US0680000","Torrance city, California","0.4349","0.0214",
"1600000US0680238","Tracy city, California","0.3870","0.0291",
"1600000US0680812","Turlock city, California","0.4661","0.0442",
"1600000US0680854","Tustin city, California","0.4725","0.0438",
"1600000US0681204","Union City city, California","0.3763","0.0283",
"1600000US0681344","Upland city, California","0.4374","0.0319",
"1600000US0681554","Vacaville city, California","0.3969","0.0213",
"1600000US0681666","Vallejo city, California","0.4356","0.0251",
"1600000US0682590","Victorville city, California","0.4206","0.0319",
"1600000US0682954","Visalia city, California","0.4420","0.0280",
"1600000US0682996","Vista city, California","0.3891","0.0222",
"1600000US0683346","Walnut Creek city, California","0.4694","0.0277",
"1600000US0684200","West Covina city, California","0.4488","0.0317",
"1600000US0684550","Westminster city, California","0.5008","0.0412",
"1600000US0685292","Whittier city, California","0.4439","0.0258",
"1600000US0686832","Yorba Linda city, California","0.4155","0.0398",
"1600000US0686972","Yuba City city, California","0.4129","0.0321",
"1600000US0803455","Arvada city, Colorado","0.4037","0.0303",
"1600000US0804000","Aurora city, Colorado","0.4077","0.0139",
"1600000US0807850","Boulder city, Colorado","0.5366","0.0252",
"1600000US0809280","Broomfield city, Colorado","0.4197","0.0316",
"1600000US0812815","Centennial city, Colorado","0.3970","0.0192",
"1600000US0816000","Colorado Springs city, Colorado","0.4414","0.0115",
"1600000US0820000","Denver city, Colorado","0.4900","0.0115",
"1600000US0827425","Fort Collins city, Colorado","0.4588","0.0164",
"1600000US0832155","Greeley city, Colorado","0.4131","0.0201",
"1600000US0836410","Highlands Ranch CDP, Colorado","0.3945","0.0288",
"1600000US0843000","Lakewood city, Colorado","0.4246","0.0209",
"1600000US0845970","Longmont city, Colorado","0.4348","0.0262",
"1600000US0846465","Loveland city, Colorado","0.3962","0.0237",
"1600000US0862000","Pueblo city, Colorado","0.4790","0.0282",
"1600000US0877290","Thornton city, Colorado","0.3776","0.0234",
"1600000US0883835","Westminster city, Colorado","0.3900","0.0217",
"1600000US0908000","Bridgeport city, Connecticut","0.4848","0.0300",
"1600000US0918430","Danbury city, Connecticut","0.4451","0.0339",
"1600000US0937000","Hartford city, Connecticut","0.5095","0.0297",
"1600000US0950370","New Britain city, Connecticut","0.4378","0.0400",
"1600000US0952000","New Haven city, Connecticut","0.5321","0.0291",
"1600000US0955990","Norwalk city, Connecticut","0.4905","0.0242",
"1600000US0973000","Stamford city, Connecticut","0.5165","0.0247",
"1600000US0980000","Waterbury city, Connecticut","0.4796","0.0394",
"1600000US1077580","Wilmington city, Delaware","0.6062","0.0372",
"1600000US1150000","Washington city, District of Columbia","0.5281","0.0118",
"1600000US1200410","Alafaya CDP, Florida","0.4234","0.0616",
"1600000US1207300","Boca Raton city, Florida","0.5512","0.0296",
"1600000US1207875","Boynton Beach city, Florida","0.4404","0.0328",
"1600000US1208150","Brandon CDP, Florida","0.3964","0.0229",
"1600000US1210275","Cape Coral city, Florida","0.4290","0.0274",
"1600000US1212875","Clearwater city, Florida","0.4869","0.0327",
"1600000US1214400","Coral Springs city, Florida","0.4220","0.0245",
"1600000US1216475","Davie town, Florida","0.5518","0.0722",
"1600000US1216525","Daytona Beach city, Florida","0.4732","0.0331",
"1600000US1216725","Deerfield Beach city, Florida","0.4571","0.0358",
"1600000US1217100","Delray Beach city, Florida","0.5277","0.0316",
"1600000US1217200","Deltona city, Florida","0.3900","0.0382",
"1600000US1224000","Fort Lauderdale city, Florida","0.5392","0.0213",
"1600000US1224125","Fort Myers city, Florida","0.5112","0.0427",
"1600000US1225175","Gainesville city, Florida","0.5558","0.0372",
"1600000US1230000","Hialeah city, Florida","0.4607","0.0239",
"1600000US1232000","Hollywood city, Florida","0.4730","0.0359",
"1600000US1232275","Homestead city, Florida","0.4699","0.0533",
"1600000US1235000","Jacksonville city, Florida","0.4654","0.0145",
"1600000US1236100","Kendall CDP, Florida","0.4611","0.0336",
"1600000US1236950","Kissimmee city, Florida","0.3983","0.0312",
"1600000US1238250","Lakeland city, Florida","0.4735","0.0299",
"1600000US1239425","Largo city, Florida","0.4306","0.0325",
"1600000US1239550","Lauderhill city, Florida","0.4409","0.0337",
"1600000US1239925","Lehigh Acres CDP, Florida","0.3710","0.0285",
"1600000US1243975","Melbourne city, Florida","0.4569","0.0362",
"1600000US1245000","Miami city, Florida","0.5526","0.0176",
"1600000US1245025","Miami Beach city, Florida","0.5746","0.0346",
"1600000US1245060","Miami Gardens city, Florida","0.4198","0.0413",
"1600000US1245975","Miramar city, Florida","0.4254","0.0359",
"1600000US1249675","North Port city, Florida","0.3651","0.0391",
"1600000US1253000","Orlando city, Florida","0.4999","0.0258",
"1600000US1254000","Palm Bay city, Florida","0.3830","0.0238",
"1600000US1254200","Palm Coast city, Florida","0.3909","0.0215",
"1600000US1255775","Pembroke Pines city, Florida","0.4357","0.0214",
"1600000US1256825","Pine Hills CDP, Florida","0.4419","0.0879",
"1600000US1257425","Plantation city, Florida","0.4318","0.0312",
"1600000US1257900","Poinciana CDP, Florida","0.3922","0.0622",
"1600000US1258050","Pompano Beach city, Florida","0.4823","0.0302",
"1600000US1258350","Port Charlotte CDP, Florida","0.4067","0.0407",
"1600000US1258715","Port St. Lucie city, Florida","0.3837","0.0276",
"1600000US1260950","Riverview CDP, Florida","0.3720","0.0252",
"1600000US1263000","St. Petersburg city, Florida","0.5013","0.0251",
"1600000US1268350","Spring Hill CDP, Florida","0.4182","0.0452",
"1600000US1269700","Sunrise city, Florida","0.4056","0.0208",
"1600000US1270600","Tallahassee city, Florida","0.5087","0.0298",
"1600000US1270675","Tamarac city, Florida","0.4437","0.0585",
"1600000US1271000","Tampa city, Florida","0.5416","0.0169",
"1600000US1271569","The Hammocks CDP, Florida","0.4033","0.0298",
"1600000US1271625","The Villages CDP, Florida","0.4070","0.0392",
"1600000US1272145","Town 'n' Country CDP, Florida","0.4633","0.0434",
"1600000US1276582","Weston city, Florida","0.5195","0.0505",
"1600000US1276600","West Palm Beach city, Florida","0.4756","0.0330",
"1600000US1301052","Albany city, Georgia","0.4863","0.0356",
"1600000US1301696","Alpharetta city, Georgia","0.4591","0.0425",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","0.5216","0.0324",
"1600000US1304000","Atlanta city, Georgia","0.5782","0.0143",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","0.4774","0.0273",
"1600000US1319000","Columbus city, Georgia","0.5138","0.0249",
"1600000US1342425","Johns Creek city, Georgia","0.4475","0.0347",
"1600000US1349008","Macon-Bibb County, Georgia","0.5351","0.0304",
"1600000US1367284","Roswell city, Georgia","0.4830","0.0320",
"1600000US1368516","Sandy Springs city, Georgia","0.5309","0.0300",
"1600000US1369000","Savannah city, Georgia","0.4857","0.0283",
"1600000US1380508","Warner Robins city, Georgia","0.4183","0.0328",
"1600000US1571550","Urban Honolulu CDP, Hawaii","0.4826","0.0147",
"1600000US1608830","Boise City city, Idaho","0.4788","0.0334",
"1600000US1652120","Meridian city, Idaho","0.4348","0.0403",
"1600000US1656260","Nampa city, Idaho","0.4128","0.0383",
"1600000US1702154","Arlington Heights village, Illinois","0.4241","0.0361",
"1600000US1703012","Aurora city, Illinois","0.4375","0.0520",
"1600000US1706613","Bloomington city, Illinois","0.5104","0.0589",
"1600000US1707133","Bolingbrook village, Illinois","0.4093","0.0465",
"1600000US1712385","Champaign city, Illinois","0.5693","0.0288",
"1600000US1714000","Chicago city, Illinois","0.5268","0.0072",
"1600000US1714351","Cicero town, Illinois","0.3690","0.0264",
"1600000US1718823","Decatur city, Illinois","0.4691","0.0328",
"1600000US1723074","Elgin city, Illinois","0.4026","0.0325",
"1600000US1724582","Evanston city, Illinois","0.5345","0.0359",
"1600000US1738570","Joliet city, Illinois","0.4211","0.0196",
"1600000US1751622","Naperville city, Illinois","0.3851","0.0221",
"1600000US1757225","Palatine village, Illinois","0.4553","0.0325",
"1600000US1759000","Peoria city, Illinois","0.5235","0.0293",
"1600000US1765000","Rockford city, Illinois","0.4847","0.0247",
"1600000US1768003","Schaumburg village, Illinois","0.4289","0.0286",
"1600000US1770122","Skokie village, Illinois","0.4940","0.0360",
"1600000US1772000","Springfield city, Illinois","0.4934","0.0289",
"1600000US1779293","Waukegan city, Illinois","0.4259","0.0241",
"1600000US1805860","Bloomington city, Indiana","0.5246","0.0284",
"1600000US1810342","Carmel city, Indiana","0.4405","0.0317",
"1600000US1822000","Evansville city, Indiana","0.4811","0.0373",
"1600000US1823278","Fishers city, Indiana","0.3870","0.0411",
"1600000US1825000","Fort Wayne city, Indiana","0.4437","0.0149",
"1600000US1827000","Gary city, Indiana","0.5153","0.0358",
"1600000US1831000","Hammond city, Indiana","0.4484","0.0373",
"1600000US1836003","Indianapolis city (balance), Indiana","0.4784","0.0092",
"1600000US1840788","Lafayette city, Indiana","0.4225","0.0408",
"1600000US1851876","Muncie city, Indiana","0.4943","0.0374",
"1600000US1871000","South Bend city, Indiana","0.4885","0.0307",
"1600000US1901855","Ames city, Iowa","0.4858","0.0299",
"1600000US1912000","Cedar Rapids city, Iowa","0.4057","0.0260",
"1600000US1919000","Davenport city, Iowa","0.4303","0.0249",
"1600000US1921000","Des Moines city, Iowa","0.4282","0.0183",
"1600000US1938595","Iowa City city, Iowa","0.4986","0.0258",
"1600000US1973335","Sioux City city, Iowa","0.4260","0.0316",
"1600000US1982425","Waterloo city, Iowa","0.4661","0.0343",
"1600000US2036000","Kansas City city, Kansas","0.4303","0.0208",
"1600000US2038900","Lawrence city, Kansas","0.4951","0.0412",
"1600000US2052575","Olathe city, Kansas","0.3623","0.0156",
"1600000US2053775","Overland Park city, Kansas","0.4521","0.0186",
"1600000US2064500","Shawnee city, Kansas","0.4368","0.0337",
"1600000US2071000","Topeka city, Kansas","0.4143","0.0223",
"1600000US2079000","Wichita city, Kansas","0.4603","0.0183",
"1600000US2108902","Bowling Green city, Kentucky","0.4902","0.0506",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","0.4919","0.0163",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","0.4663","0.0112",
"1600000US2205000","Baton Rouge city, Louisiana","0.5347","0.0317",
"1600000US2208920","Bossier City city, Louisiana","0.4706","0.0455",
"1600000US2239475","Kenner city, Louisiana","0.4605","0.0360",
"1600000US2240735","Lafayette city, Louisiana","0.5359","0.0385",
"1600000US2241155","Lake Charles city, Louisiana","0.4766","0.0383",
"1600000US2250115","Metairie CDP, Louisiana","0.4600","0.0211",
"1600000US2255000","New Orleans city, Louisiana","0.5624","0.0125",
"1600000US2270000","Shreveport city, Louisiana","0.5563","0.0303",
"1600000US2360545","Portland city, Maine","0.4501","0.0254",
"1600000US2404000","Baltimore city, Maryland","0.5102","0.0116",
"1600000US2407125","Bethesda CDP, Maryland","0.4798","0.0202",
"1600000US2419125","Columbia CDP, Maryland","0.3912","0.0218",
"1600000US2426000","Ellicott City CDP, Maryland","0.4037","0.0283",
"1600000US2430325","Frederick city, Maryland","0.3897","0.0258",
"1600000US2431175","Gaithersburg city, Maryland","0.4476","0.0396",
"1600000US2432025","Germantown CDP, Maryland","0.3784","0.0300",
"1600000US2432650","Glen Burnie CDP, Maryland","0.3968","0.0260",
"1600000US2467675","Rockville city, Maryland","0.4100","0.0328",
"1600000US2472450","Silver Spring CDP, Maryland","0.4281","0.0362",
"1600000US2481175","Waldorf CDP, Maryland","0.3356","0.0265",
"1600000US2507000","Boston city, Massachusetts","0.5433","0.0137",
"1600000US2509000","Brockton city, Massachusetts","0.4223","0.0299",
"1600000US2511000","Cambridge city, Massachusetts","0.4973","0.0243",
"1600000US2523000","Fall River city, Massachusetts","0.4851","0.0430",
"1600000US2524960","Framingham CDP, Massachusetts","0.4635","0.0304",
"1600000US2534550","Lawrence city, Massachusetts","0.4620","0.0486",
"1600000US2537000","Lowell city, Massachusetts","0.4852","0.0280",
"1600000US2537490","Lynn city, Massachusetts","0.4808","0.0238",
"1600000US2545000","New Bedford city, Massachusetts","0.4844","0.0358",
"1600000US2545560","Newton city, Massachusetts","0.4511","0.0233",
"1600000US2555745","Quincy city, Massachusetts","0.4586","0.0345",
"1600000US2562535","Somerville city, Massachusetts","0.4637","0.0374",
"1600000US2567000","Springfield city, Massachusetts","0.4857","0.0215",
"1600000US2582000","Worcester city, Massachusetts","0.5067","0.0223",
"1600000US2603000","Ann Arbor city, Michigan","0.4892","0.0233",
"1600000US2621000","Dearborn city, Michigan","0.4996","0.0344",
"1600000US2622000","Detroit city, Michigan","0.5071","0.0151",
"1600000US2627440","Farmington Hills city, Michigan","0.4315","0.0251",
"1600000US2629000","Flint city, Michigan","0.4778","0.0311",
"1600000US2634000","Grand Rapids city, Michigan","0.4462","0.0224",
"1600000US2642160","Kalamazoo city, Michigan","0.4740","0.0286",
"1600000US2646000","Lansing city, Michigan","0.4319","0.0231",
"1600000US2649000","Livonia city, Michigan","0.3666","0.0222",
"1600000US2669035","Rochester Hills city, Michigan","0.4382","0.0284",
"1600000US2674900","Southfield city, Michigan","0.4631","0.0535",
"1600000US2676460","Sterling Heights city, Michigan","0.4051","0.0261",
"1600000US2680700","Troy city, Michigan","0.4130","0.0269",
"1600000US2684000","Warren city, Michigan","0.4266","0.0216",
"1600000US2686000","Westland city, Michigan","0.4086","0.0316",
"1600000US2688940","Wyoming city, Michigan","0.3969","0.0299",
"1600000US2706616","Bloomington city, Minnesota","0.4269","0.0333",
"1600000US2707966","Brooklyn Park city, Minnesota","0.4077","0.0323",
"1600000US2717000","Duluth city, Minnesota","0.4729","0.0223",
"1600000US2717288","Eagan city, Minnesota","0.4456","0.0340",
"1600000US2740166","Maple Grove city, Minnesota","0.3890","0.0452",
"1600000US2743000","Minneapolis city, Minnesota","0.5035","0.0135",
"1600000US2751730","Plymouth city, Minnesota","0.4396","0.0239",
"1600000US2754880","Rochester city, Minnesota","0.4289","0.0253",
"1600000US2756896","St. Cloud city, Minnesota","0.4690","0.0432",
"1600000US2758000","St. Paul city, Minnesota","0.4869","0.0189",
"1600000US2771428","Woodbury city, Minnesota","0.4000","0.0575",
"1600000US2829700","Gulfport city, Mississippi","0.4765","0.0297",
"1600000US2836000","Jackson city, Mississippi","0.4793","0.0258",
"1600000US2915670","Columbia city, Missouri","0.4760","0.0255",
"1600000US2935000","Independence city, Missouri","0.4398","0.0442",
"1600000US2938000","Kansas City city, Missouri","0.4834","0.0132",
"1600000US2941348","Lee's Summit city, Missouri","0.3995","0.0296",
"1600000US2954074","O'Fallon city, Missouri","0.3713","0.0376",
"1600000US2964082","St. Charles city, Missouri","0.4604","0.0435",
"1600000US2964550","St. Joseph city, Missouri","0.4579","0.0415",
"1600000US2965000","St. Louis city, Missouri","0.5017","0.0179",
"1600000US2970000","Springfield city, Missouri","0.4636","0.0233",
"1600000US3006550","Billings city, Montana","0.4918","0.0418",
"1600000US3050200","Missoula city, Montana","0.4917","0.0397",
"1600000US3128000","Lincoln city, Nebraska","0.4416","0.0182",
"1600000US3137000","Omaha city, Nebraska","0.4632","0.0149",
"1600000US3223770","Enterprise CDP, Nevada","0.4342","0.0546",
"1600000US3231900","Henderson city, Nevada","0.4642","0.0236",
"1600000US3240000","Las Vegas city, Nevada","0.4830","0.0185",
"1600000US3251800","North Las Vegas city, Nevada","0.3747","0.0172",
"1600000US3254600","Paradise CDP, Nevada","0.4800","0.0270",
"1600000US3260600","Reno city, Nevada","0.4564","0.0230",
"1600000US3268400","Sparks city, Nevada","0.4165","0.0343",
"1600000US3268585","Spring Valley CDP, Nevada","0.4371","0.0281",
"1600000US3271400","Sunrise Manor CDP, Nevada","0.4363","0.0361",
"1600000US3345140","Manchester city, New Hampshire","0.4238","0.0203",
"1600000US3350260","Nashua city, New Hampshire","0.4398","0.0293",
"1600000US3403580","Bayonne city, New Jersey","0.4502","0.0223",
"1600000US3410000","Camden city, New Jersey","0.4888","0.0322",
"1600000US3413690","Clifton city, New Jersey","0.4344","0.0280",
"1600000US3419390","East Orange city, New Jersey","0.4202","0.0307",
"1600000US3421000","Elizabeth city, New Jersey","0.4102","0.0190",
"1600000US3436000","Jersey City city, New Jersey","0.5040","0.0174",
"1600000US3451000","Newark city, New Jersey","0.5063","0.0198",
"1600000US3456550","Passaic city, New Jersey","0.4898","0.0397",
"1600000US3457000","Paterson city, New Jersey","0.4417","0.0220",
"1600000US3473110","Toms River CDP, New Jersey","0.4204","0.0307",
"1600000US3474000","Trenton city, New Jersey","0.5283","0.0319",
"1600000US3474630","Union City city, New Jersey","0.4823","0.0312",
"1600000US3502000","Albuquerque city, New Mexico","0.4662","0.0121",
"1600000US3539380","Las Cruces city, New Mexico","0.4901","0.0357",
"1600000US3563460","Rio Rancho city, New Mexico","0.4312","0.0385",
"1600000US3570500","Santa Fe city, New Mexico","0.4615","0.0415",
"1600000US3601000","Albany city, New York","0.4951","0.0329",
"1600000US3608026","Brentwood CDP, New York","0.5134","0.0766",
"1600000US3611000","Buffalo city, New York","0.5084","0.0206",
"1600000US3615000","Cheektowaga CDP, New York","0.4349","0.0390",
"1600000US3649121","Mount Vernon city, New York","0.4614","0.0257",
"1600000US3650617","New Rochelle city, New York","0.5136","0.0303",
"1600000US3651000","New York city, New York","0.5504","0.0053",
"1600000US3663000","Rochester city, New York","0.5364","0.0354",
"1600000US3665508","Schenectady city, New York","0.4479","0.0250",
"1600000US3673000","Syracuse city, New York","0.4888","0.0261",
"1600000US3684000","Yonkers city, New York","0.4823","0.0198",
"1600000US3702140","Asheville city, North Carolina","0.4561","0.0222",
"1600000US3710740","Cary town, North Carolina","0.3981","0.0173",
"1600000US3712000","Charlotte city, North Carolina","0.5053","0.0112",
"1600000US3714100","Concord city, North Carolina","0.4461","0.0378",
"1600000US3719000","Durham city, North Carolina","0.4767","0.0162",
"1600000US3722920","Fayetteville city, North Carolina","0.4444","0.0167",
"1600000US3725580","Gastonia city, North Carolina","0.4688","0.0260",
"1600000US3728000","Greensboro city, North Carolina","0.4879","0.0194",
"1600000US3728080","Greenville city, North Carolina","0.5194","0.0366",
"1600000US3731400","High Point city, North Carolina","0.4514","0.0259",
"1600000US3734200","Jacksonville city, North Carolina","0.4367","0.0609",
"1600000US3755000","Raleigh city, North Carolina","0.4359","0.0147",
