"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US0636546","Inglewood city, California","0.4682","0.0348",
"1600000US0636770","Irvine city, California","0.4412","0.0176",
"1600000US0639496","Lake Forest city, California","0.3676","0.0293",
"1600000US0639892","Lakewood city, California","0.3686","0.0181",
"1600000US0640130","Lancaster city, California","0.4614","0.0328",
"1600000US0641992","Livermore city, California","0.3864","0.0400",
"1600000US0643000","Long Beach city, California","0.4822","0.0125",
"1600000US0644000","Los Angeles city, California","0.5289","0.0071",
"1600000US0644574","Lynwood city, California","0.4112","0.0328",
"1600000US0645484","Manteca city, California","0.3941","0.0556",
"1600000US0646842","Menifee city, California","0.4053","0.0435",
"1600000US0646898","Merced city, California","0.4644","0.0342",
"1600000US0647766","Milpitas city, California","0.4209","0.0620",
"1600000US0648256","Mission Viejo city, California","0.3835","0.0217",
"1600000US0648354","Modesto city, California","0.4519","0.0217",
"1600000US0649270","Moreno Valley city, California","0.4168","0.0235",
"1600000US0649670","Mountain View city, California","0.4708","0.0279",
"1600000US0650076","Murrieta city, California","0.3957","0.0402",
"1600000US0650258","Napa city, California","0.4373","0.0282",
"1600000US0651182","Newport Beach city, California","0.5248","0.0285",
"1600000US0652526","Norwalk city, California","0.3582","0.0241",
"1600000US0653000","Oakland city, California","0.5205","0.0177",
"1600000US0653322","Oceanside city, California","0.3986","0.0229",
"1600000US0653896","Ontario city, California","0.3944","0.0229",
"1600000US0653980","Orange city, California","0.4490","0.0214",
"1600000US0654652","Oxnard city, California","0.4023","0.0212",
"1600000US0655156","Palmdale city, California","0.4072","0.0205",
"1600000US0655282","Palo Alto city, California","0.5139","0.0312",
"1600000US0656000","Pasadena city, California","0.4927","0.0273",
"1600000US0656700","Perris city, California","0.4036","0.0385",
"1600000US0657456","Pittsburg city, California","0.4956","0.0833",
"1600000US0657792","Pleasanton city, California","0.4016","0.0275",
"1600000US0658072","Pomona city, California","0.4232","0.0231",
"1600000US0659444","Rancho Cordova city, California","0.4070","0.0260",
"1600000US0659451","Rancho Cucamonga city, California","0.3910","0.0317",
"1600000US0659920","Redding city, California","0.4540","0.0191",
"1600000US0659962","Redlands city, California","0.4756","0.0440",
"1600000US0660018","Redondo Beach city, California","0.4260","0.0319",
"1600000US0660102","Redwood City city, California","0.4520","0.0249",
"1600000US0660466","Rialto city, California","0.3854","0.0327",
"1600000US0660620","Richmond city, California","0.4333","0.0255",
"1600000US0662000","Riverside city, California","0.4541","0.0243",
"1600000US0662938","Roseville city, California","0.4137","0.0225",
"1600000US0664000","Sacramento city, California","0.4591","0.0171",
"1600000US0664224","Salinas city, California","0.4227","0.0276",
"1600000US0665000","San Bernardino city, California","0.4666","0.0261",
"1600000US0665042","San Buenaventura (Ventura) city, California","0.4259","0.0196",
"1600000US0666000","San Diego city, California","0.4652","0.0085",
"1600000US0667000","San Francisco city, California","0.5148","0.0152",
"1600000US0668000","San Jose city, California","0.4535","0.0098",
"1600000US0668084","San Leandro city, California","0.3926","0.0206",
"1600000US0668196","San Marcos city, California","0.4659","0.0369",
"1600000US0668252","San Mateo city, California","0.4550","0.0327",
"1600000US0668378","San Ramon city, California","0.3859","0.0499",
"1600000US0669000","Santa Ana city, California","0.3936","0.0141",
"1600000US0669070","Santa Barbara city, California","0.4834","0.0258",
"1600000US0669084","Santa Clara city, California","0.4237","0.0281",
"1600000US0669088","Santa Clarita city, California","0.3986","0.0167",
"1600000US0669196","Santa Maria city, California","0.4247","0.0322",
"1600000US0670000","Santa Monica city, California","0.5143","0.0283",
"1600000US0670098","Santa Rosa city, California","0.4362","0.0213",
"1600000US0672016","Simi Valley city, California","0.3665","0.0157",
"1600000US0673080","South Gate city, California","0.3915","0.0233",
"1600000US0675000","Stockton city, California","0.4508","0.0138",
"1600000US0677000","Sunnyvale city, California","0.4169","0.0194",
"1600000US0678120","Temecula city, California","0.3839","0.0246",
"1600000US0678582","Thousand Oaks city, California","0.4427","0.0266",
"1600000US0680000","Torrance city, California","0.4124","0.0179",
"1600000US0680238","Tracy city, California","0.3542","0.0279",
"1600000US0680812","Turlock city, California","0.4334","0.0307",
"1600000US0680854","Tustin city, California","0.4318","0.0246",
"1600000US0681204","Union City city, California","0.3946","0.0250",
"1600000US0681344","Upland city, California","0.4500","0.0428",
"1600000US0681554","Vacaville city, California","0.3903","0.0257",
"1600000US0681666","Vallejo city, California","0.4665","0.0220",
"1600000US0682590","Victorville city, California","0.4077","0.0341",
"1600000US0682954","Visalia city, California","0.4108","0.0239",
"1600000US0682996","Vista city, California","0.4551","0.0331",
"1600000US0683346","Walnut Creek city, California","0.4635","0.0344",
"1600000US0684200","West Covina city, California","0.3924","0.0402",
"1600000US0684550","Westminster city, California","0.4544","0.0306",
"1600000US0685292","Whittier city, California","0.4165","0.0282",
"1600000US0686832","Yorba Linda city, California","0.4236","0.0403",
"1600000US0686972","Yuba City city, California","0.4200","0.0316",
"1600000US0803455","Arvada city, Colorado","0.4052","0.0196",
"1600000US0804000","Aurora city, Colorado","0.4145","0.0334",
"1600000US0807850","Boulder city, Colorado","0.5238","0.0297",
"1600000US0812815","Centennial city, Colorado","0.4195","0.0339",
"1600000US0816000","Colorado Springs city, Colorado","0.4580","0.0206",
"1600000US0820000","Denver city, Colorado","0.5038","0.0149",
"1600000US0827425","Fort Collins city, Colorado","0.4518","0.0207",
"1600000US0832155","Greeley city, Colorado","0.4709","0.0266",
"1600000US0836410","Highlands Ranch CDP, Colorado","0.3638","0.0349",
"1600000US0843000","Lakewood city, Colorado","0.4194","0.0160",
"1600000US0845970","Longmont city, Colorado","0.4167","0.0216",
"1600000US0846465","Loveland city, Colorado","0.4132","0.0363",
"1600000US0862000","Pueblo city, Colorado","0.4736","0.0262",
"1600000US0877290","Thornton city, Colorado","0.3739","0.0248",
"1600000US0883835","Westminster city, Colorado","0.3955","0.0198",
"1600000US0908000","Bridgeport city, Connecticut","0.4651","0.0217",
"1600000US0918430","Danbury city, Connecticut","0.4390","0.0367",
"1600000US0937000","Hartford city, Connecticut","0.4964","0.0298",
"1600000US0950370","New Britain city, Connecticut","0.4537","0.0255",
"1600000US0952000","New Haven city, Connecticut","0.4996","0.0204",
"1600000US0955990","Norwalk city, Connecticut","0.4785","0.0284",
"1600000US0973000","Stamford city, Connecticut","0.5229","0.0333",
"1600000US0980000","Waterbury city, Connecticut","0.4411","0.0192",
"1600000US1077580","Wilmington city, Delaware","0.4965","0.0229",
"1600000US1150000","Washington city, District of Columbia","0.5338","0.0151",
"1600000US1200410","Alafaya CDP, Florida","0.3912","0.0342",
"1600000US1207300","Boca Raton city, Florida","0.5313","0.0328",
"1600000US1207875","Boynton Beach city, Florida","0.4630","0.0370",
"1600000US1208150","Brandon CDP, Florida","0.3713","0.0240",
"1600000US1210275","Cape Coral city, Florida","0.4089","0.0249",
"1600000US1212875","Clearwater city, Florida","0.5054","0.0292",
"1600000US1214400","Coral Springs city, Florida","0.4441","0.0306",
"1600000US1216475","Davie town, Florida","0.5016","0.0395",
"1600000US1216725","Deerfield Beach city, Florida","0.4470","0.0306",
"1600000US1217200","Deltona city, Florida","0.3975","0.0348",
"1600000US1224000","Fort Lauderdale city, Florida","0.5431","0.0280",
"1600000US1224125","Fort Myers city, Florida","0.5073","0.0629",
"1600000US1225175","Gainesville city, Florida","0.5440","0.0261",
"1600000US1230000","Hialeah city, Florida","0.4382","0.0203",
"1600000US1232000","Hollywood city, Florida","0.4533","0.0213",
"1600000US1235000","Jacksonville city, Florida","0.4730","0.0121",
"1600000US1236100","Kendall CDP, Florida","0.4668","0.0328",
"1600000US1238250","Lakeland city, Florida","0.4255","0.0243",
"1600000US1239425","Largo city, Florida","0.4909","0.0776",
"1600000US1239550","Lauderhill city, Florida","0.4559","0.0361",
"1600000US1239925","Lehigh Acres CDP, Florida","0.4006","0.0311",
"1600000US1243975","Melbourne city, Florida","0.4491","0.0310",
"1600000US1245000","Miami city, Florida","0.5531","0.0199",
"1600000US1245025","Miami Beach city, Florida","0.6160","0.0558",
"1600000US1245060","Miami Gardens city, Florida","0.4106","0.0306",
"1600000US1245975","Miramar city, Florida","0.3857","0.0291",
"1600000US1253000","Orlando city, Florida","0.4625","0.0198",
"1600000US1254000","Palm Bay city, Florida","0.3996","0.0329",
"1600000US1254200","Palm Coast city, Florida","0.3941","0.0326",
"1600000US1255775","Pembroke Pines city, Florida","0.4384","0.0326",
"1600000US1257425","Plantation city, Florida","0.4076","0.0294",
"1600000US1258050","Pompano Beach city, Florida","0.5376","0.0424",
"1600000US1258715","Port St. Lucie city, Florida","0.4158","0.0486",
"1600000US1260950","Riverview CDP, Florida","0.3427","0.0379",
"1600000US1263000","St. Petersburg city, Florida","0.4759","0.0185",
"1600000US1268350","Spring Hill CDP, Florida","0.3977","0.0411",
"1600000US1269700","Sunrise city, Florida","0.4411","0.0340",
"1600000US1270600","Tallahassee city, Florida","0.5507","0.0375",
"1600000US1271000","Tampa city, Florida","0.5453","0.0203",
"1600000US1272145","Town 'n' Country CDP, Florida","0.4372","0.0336",
"1600000US1276582","Weston city, Florida","0.4622","0.0447",
"1600000US1276600","West Palm Beach city, Florida","0.5434","0.0563",
"1600000US1301052","Albany city, Georgia","0.4805","0.0226",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","0.5747","0.0287",
"1600000US1304000","Atlanta city, Georgia","0.5818","0.0152",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","0.4541","0.0183",
"1600000US1319000","Columbus city, Georgia","0.4821","0.0236",
"1600000US1342425","Johns Creek city, Georgia","0.4448","0.0483",
"1600000US1349000","Macon city, Georgia","0.5145","0.0326",
"1600000US1367284","Roswell city, Georgia","0.4729","0.0683",
"1600000US1368516","Sandy Springs city, Georgia","0.5877","0.0297",
"1600000US1369000","Savannah city, Georgia","0.4680","0.0256",
"1600000US1380508","Warner Robins city, Georgia","0.4183","0.0328",
"1600000US1571550","Urban Honolulu CDP, Hawaii","0.4444","0.0114",
"1600000US1608830","Boise City city, Idaho","0.4511","0.0153",
"1600000US1652120","Meridian city, Idaho","0.3793","0.0535",
"1600000US1656260","Nampa city, Idaho","0.4174","0.0305",
"1600000US1702154","Arlington Heights village, Illinois","0.4318","0.0255",
"1600000US1703012","Aurora city, Illinois","0.4678","0.0721",
"1600000US1706613","Bloomington city, Illinois","0.4647","0.0312",
"1600000US1707133","Bolingbrook village, Illinois","0.4110","0.0489",
"1600000US1712385","Champaign city, Illinois","0.5355","0.0285",
"1600000US1714000","Chicago city, Illinois","0.5192","0.0078",
"1600000US1714351","Cicero town, Illinois","0.3816","0.0351",
"1600000US1718823","Decatur city, Illinois","0.4463","0.0226",
"1600000US1723074","Elgin city, Illinois","0.4244","0.0273",
"1600000US1724582","Evanston city, Illinois","0.5281","0.0378",
"1600000US1738570","Joliet city, Illinois","0.3918","0.0184",
"1600000US1751622","Naperville city, Illinois","0.3947","0.0185",
"1600000US1757225","Palatine village, Illinois","0.4148","0.0347",
"1600000US1759000","Peoria city, Illinois","0.4905","0.0286",
"1600000US1765000","Rockford city, Illinois","0.5137","0.0260",
"1600000US1768003","Schaumburg village, Illinois","0.3759","0.0232",
"1600000US1770122","Skokie village, Illinois","0.4739","0.0350",
"1600000US1772000","Springfield city, Illinois","0.4660","0.0165",
"1600000US1779293","Waukegan city, Illinois","0.4672","0.0490",
"1600000US1805860","Bloomington city, Indiana","0.5920","0.0350",
"1600000US1810342","Carmel city, Indiana","0.4526","0.0488",
"1600000US1822000","Evansville city, Indiana","0.4539","0.0308",
"1600000US1823278","Fishers town, Indiana","0.3612","0.0526",
"1600000US1825000","Fort Wayne city, Indiana","0.4547","0.0211",
"1600000US1827000","Gary city, Indiana","0.5579","0.0693",
"1600000US1831000","Hammond city, Indiana","0.4326","0.0273",
"1600000US1836003","Indianapolis city (balance), Indiana","0.4677","0.0113",
"1600000US1840788","Lafayette city, Indiana","0.4141","0.0306",
"1600000US1851876","Muncie city, Indiana","0.5066","0.0687",
"1600000US1871000","South Bend city, Indiana","0.4860","0.0292",
"1600000US1912000","Cedar Rapids city, Iowa","0.4495","0.0332",
"1600000US1919000","Davenport city, Iowa","0.4309","0.0283",
"1600000US1921000","Des Moines city, Iowa","0.4335","0.0161",
"1600000US1938595","Iowa City city, Iowa","0.5206","0.0363",
"1600000US1973335","Sioux City city, Iowa","0.4787","0.0489",
"1600000US1982425","Waterloo city, Iowa","0.4261","0.0225",
"1600000US2036000","Kansas City city, Kansas","0.4261","0.0161",
"1600000US2038900","Lawrence city, Kansas","0.4538","0.0269",
"1600000US2052575","Olathe city, Kansas","0.3771","0.0193",
"1600000US2053775","Overland Park city, Kansas","0.4249","0.0176",
"1600000US2071000","Topeka city, Kansas","0.4763","0.0304",
"1600000US2079000","Wichita city, Kansas","0.4379","0.0133",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","0.5033","0.0318",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","0.4885","0.0145",
"1600000US2205000","Baton Rouge city, Louisiana","0.4815","0.0199",
"1600000US2239475","Kenner city, Louisiana","0.4904","0.0538",
"1600000US2240735","Lafayette city, Louisiana","0.5106","0.0283",
"1600000US2241155","Lake Charles city, Louisiana","0.5221","0.0315",
"1600000US2250115","Metairie CDP, Louisiana","0.4669","0.0250",
"1600000US2255000","New Orleans city, Louisiana","0.5585","0.0210",
"1600000US2270000","Shreveport city, Louisiana","0.5190","0.0202",
"1600000US2360545","Portland city, Maine","0.5060","0.0293",
"1600000US2404000","Baltimore city, Maryland","0.4962","0.0114",
"1600000US2419125","Columbia CDP, Maryland","0.3930","0.0339",
"1600000US2426000","Ellicott City CDP, Maryland","0.4007","0.0328",
"1600000US2430325","Frederick city, Maryland","0.4214","0.0332",
"1600000US2432025","Germantown CDP, Maryland","0.3850","0.0278",
"1600000US2432650","Glen Burnie CDP, Maryland","0.3861","0.0280",
"1600000US2472450","Silver Spring CDP, Maryland","0.4337","0.0316",
"1600000US2481175","Waldorf CDP, Maryland","0.3589","0.0310",
"1600000US2507000","Boston city, Massachusetts","0.5413","0.0120",
"1600000US2509000","Brockton city, Massachusetts","0.4394","0.0232",
"1600000US2511000","Cambridge city, Massachusetts","0.4739","0.0242",
"1600000US2523000","Fall River city, Massachusetts","0.5027","0.0465",
"1600000US2524960","Framingham CDP, Massachusetts","0.4238","0.0279",
"1600000US2534550","Lawrence city, Massachusetts","0.4768","0.0243",
"1600000US2537000","Lowell city, Massachusetts","0.4259","0.0227",
"1600000US2537490","Lynn city, Massachusetts","0.4452","0.0211",
"1600000US2545000","New Bedford city, Massachusetts","0.4484","0.0221",
"1600000US2545560","Newton city, Massachusetts","0.5028","0.0245",
"1600000US2555745","Quincy city, Massachusetts","0.4211","0.0218",
"1600000US2562535","Somerville city, Massachusetts","0.4364","0.0252",
"1600000US2567000","Springfield city, Massachusetts","0.4896","0.0206",
"1600000US2582000","Worcester city, Massachusetts","0.4714","0.0151",
"1600000US2603000","Ann Arbor city, Michigan","0.5211","0.0233",
"1600000US2621000","Dearborn city, Michigan","0.4911","0.0271",
"1600000US2622000","Detroit city, Michigan","0.4956","0.0091",
"1600000US2627440","Farmington Hills city, Michigan","0.4181","0.0247",
"1600000US2629000","Flint city, Michigan","0.4858","0.0229",
"1600000US2634000","Grand Rapids city, Michigan","0.4529","0.0184",
"1600000US2642160","Kalamazoo city, Michigan","0.5296","0.0452",
"1600000US2646000","Lansing city, Michigan","0.4217","0.0176",
"1600000US2649000","Livonia city, Michigan","0.3764","0.0176",
"1600000US2669035","Rochester Hills city, Michigan","0.4815","0.0349",
"1600000US2674900","Southfield city, Michigan","0.4492","0.0427",
"1600000US2676460","Sterling Heights city, Michigan","0.4109","0.0168",
"1600000US2680700","Troy city, Michigan","0.4379","0.0195",
"1600000US2684000","Warren city, Michigan","0.4266","0.0231",
"1600000US2686000","Westland city, Michigan","0.4377","0.0212",
"1600000US2688940","Wyoming city, Michigan","0.3332","0.0260",
"1600000US2706616","Bloomington city, Minnesota","0.4818","0.0283",
"1600000US2707966","Brooklyn Park city, Minnesota","0.4366","0.0275",
"1600000US2717000","Duluth city, Minnesota","0.4661","0.0189",
"1600000US2743000","Minneapolis city, Minnesota","0.5118","0.0122",
"1600000US2751730","Plymouth city, Minnesota","0.4474","0.0536",
"1600000US2754880","Rochester city, Minnesota","0.4310","0.0245",
"1600000US2756896","St. Cloud city, Minnesota","0.4697","0.0412",
"1600000US2758000","St. Paul city, Minnesota","0.4968","0.0179",
"1600000US2829700","Gulfport city, Mississippi","0.4912","0.0402",
"1600000US2836000","Jackson city, Mississippi","0.4851","0.0230",
"1600000US2915670","Columbia city, Missouri","0.4857","0.0285",
"1600000US2935000","Independence city, Missouri","0.4101","0.0187",
"1600000US2938000","Kansas City city, Missouri","0.4761","0.0122",
"1600000US2941348","Lee's Summit city, Missouri","0.4225","0.0332",
"1600000US2954074","O'Fallon city, Missouri","0.3470","0.0219",
"1600000US2964082","St. Charles city, Missouri","0.3959","0.0300",
"1600000US2964550","St. Joseph city, Missouri","0.4052","0.0263",
"1600000US2965000","St. Louis city, Missouri","0.4988","0.0168",
"1600000US2970000","Springfield city, Missouri","0.4615","0.0222",
"1600000US3006550","Billings city, Montana","0.4769","0.0244",
"1600000US3050200","Missoula city, Montana","0.4692","0.0315",
"1600000US3128000","Lincoln city, Nebraska","0.4517","0.0166",
"1600000US3137000","Omaha city, Nebraska","0.4923","0.0280",
"1600000US3223770","Enterprise CDP, Nevada","0.3845","0.0449",
"1600000US3231900","Henderson city, Nevada","0.4253","0.0208",
"1600000US3240000","Las Vegas city, Nevada","0.4588","0.0147",
"1600000US3251800","North Las Vegas city, Nevada","0.4272","0.0445",
"1600000US3254600","Paradise CDP, Nevada","0.4518","0.0224",
"1600000US3260600","Reno city, Nevada","0.4515","0.0186",
"1600000US3268400","Sparks city, Nevada","0.4347","0.0398",
"1600000US3268585","Spring Valley CDP, Nevada","0.4853","0.0466",
"1600000US3271400","Sunrise Manor CDP, Nevada","0.3939","0.0247",
"1600000US3345140","Manchester city, New Hampshire","0.4200","0.0200",
"1600000US3350260","Nashua city, New Hampshire","0.4393","0.0295",
"1600000US3410000","Camden city, New Jersey","0.5155","0.0253",
"1600000US3413690","Clifton city, New Jersey","0.4419","0.0393",
"1600000US3419390","East Orange city, New Jersey","0.4907","0.0251",
"1600000US3421000","Elizabeth city, New Jersey","0.4422","0.0283",
"1600000US3436000","Jersey City city, New Jersey","0.4686","0.0161",
"1600000US3451000","Newark city, New Jersey","0.4765","0.0176",
"1600000US3456550","Passaic city, New Jersey","0.4607","0.0313",
"1600000US3457000","Paterson city, New Jersey","0.4710","0.0254",
"1600000US3473110","Toms River CDP, New Jersey","0.4014","0.0209",
"1600000US3474000","Trenton city, New Jersey","0.4892","0.0332",
"1600000US3474630","Union City city, New Jersey","0.4396","0.0270",
"1600000US3502000","Albuquerque city, New Mexico","0.4808","0.0125",
"1600000US3539380","Las Cruces city, New Mexico","0.4474","0.0235",
"1600000US3563460","Rio Rancho city, New Mexico","0.4159","0.0387",
"1600000US3570500","Santa Fe city, New Mexico","0.5057","0.0357",
"1600000US3601000","Albany city, New York","0.4443","0.0205",
"1600000US3611000","Buffalo city, New York","0.5051","0.0233",
"1600000US3615000","Cheektowaga CDP, New York","0.3902","0.0213",
"1600000US3649121","Mount Vernon city, New York","0.4555","0.0339",
"1600000US3650617","New Rochelle city, New York","0.5404","0.0269",
"1600000US3651000","New York city, New York","0.5432","0.0052",
"1600000US3663000","Rochester city, New York","0.5021","0.0196",
"1600000US3665508","Schenectady city, New York","0.4305","0.0254",
"1600000US3673000","Syracuse city, New York","0.4995","0.0165",
"1600000US3684000","Yonkers city, New York","0.4717","0.0185",
"1600000US3702140","Asheville city, North Carolina","0.4834","0.0352",
"1600000US3710740","Cary town, North Carolina","0.4010","0.0275",
"1600000US3712000","Charlotte city, North Carolina","0.5110","0.0178",
"1600000US3714100","Concord city, North Carolina","0.4213","0.0328",
"1600000US3719000","Durham city, North Carolina","0.4882","0.0193",
"1600000US3722920","Fayetteville city, North Carolina","0.4337","0.0188",
"1600000US3725580","Gastonia city, North Carolina","0.4538","0.0242",
"1600000US3728000","Greensboro city, North Carolina","0.4883","0.0223",
"1600000US3728080","Greenville city, North Carolina","0.5261","0.0458",
"1600000US3731400","High Point city, North Carolina","0.4665","0.0341",
"1600000US3734200","Jacksonville city, North Carolina","0.3678","0.0240",
"1600000US3755000","Raleigh city, North Carolina","0.4601","0.0171",
"1600000US3774440","Wilmington city, North Carolina","0.5660","0.0552",
"1600000US3775000","Winston-Salem city, North Carolina","0.5076","0.0198",
"1600000US3825700","Fargo city, North Dakota","0.4925","0.0352",
"1600000US3901000","Akron city, Ohio","0.4861","0.0217",
"1600000US3912000","Canton city, Ohio","0.4841","0.0263",
"1600000US3915000","Cincinnati city, Ohio","0.5523","0.0174",
"1600000US3916000","Cleveland city, Ohio","0.4962","0.0142",
"1600000US3918000","Columbus city, Ohio","0.4537","0.0100",
"1600000US3921000","Dayton city, Ohio","0.5012","0.0300",
"1600000US3944856","Lorain city, Ohio","0.4581","0.0243",
"1600000US3961000","Parma city, Ohio","0.3863","0.0191",
"1600000US3977000","Toledo city, Ohio","0.4493","0.0130",
"1600000US3988000","Youngstown city, Ohio","0.4942","0.0422",
"1600000US4009050","Broken Arrow city, Oklahoma","0.3772","0.0215",
"1600000US4023200","Edmond city, Oklahoma","0.4966","0.0341",
"1600000US4041850","Lawton city, Oklahoma","0.4351","0.0326",
"1600000US4052500","Norman city, Oklahoma","0.5053","0.0401",
"1600000US4055000","Oklahoma City city, Oklahoma","0.4685","0.0148",
"1600000US4075000","Tulsa city, Oklahoma","0.5277","0.0185",
"1600000US4105350","Beaverton city, Oregon","0.4565","0.0504",
"1600000US4105800","Bend city, Oregon","0.4566","0.0502",
"1600000US4123850","Eugene city, Oregon","0.5041","0.0215",
"1600000US4131250","Gresham city, Oregon","0.4416","0.0271",
"1600000US4134100","Hillsboro city, Oregon","0.3851","0.0333",
"1600000US4147000","Medford city, Oregon","0.4273","0.0264",
"1600000US4159000","Portland city, Oregon","0.4945","0.0186",
"1600000US4164900","Salem city, Oregon","0.4543","0.0281",
"1600000US4202000","Allentown city, Pennsylvania","0.4487","0.0269",
"1600000US4206088","Bethlehem city, Pennsylvania","0.4374","0.0281",
"1600000US4224000","Erie city, Pennsylvania","0.4457","0.0205",
"1600000US4260000","Philadelphia city, Pennsylvania","0.5065","0.0085",
"1600000US4261000","Pittsburgh city, Pennsylvania","0.5208","0.0144",
"1600000US4263624","Reading city, Pennsylvania","0.4541","0.0211",
"1600000US4269000","Scranton city, Pennsylvania","0.4648","0.0290",
"1600000US4419180","Cranston city, Rhode Island","0.4481","0.0318",
"1600000US4454640","Pawtucket city, Rhode Island","0.4425","0.0277",
"1600000US4459000","Providence city, Rhode Island","0.5512","0.0337",
"1600000US4474300","Warwick city, Rhode Island","0.4412","0.0382",
"1600000US4513330","Charleston city, South Carolina","0.5064","0.0233",
