"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US0610046","Camarillo city, California","0.4171","0.0384",
"1600000US0611194","Carlsbad city, California","0.4742","0.0253",
"1600000US0611390","Carmichael CDP, California","0.4861","0.0358",
"1600000US0611530","Carson city, California","0.3948","0.0315",
"1600000US0613014","Chico city, California","0.4809","0.0305",
"1600000US0613210","Chino city, California","0.4043","0.0588",
"1600000US0613214","Chino Hills city, California","0.4137","0.0550",
"1600000US0613392","Chula Vista city, California","0.4462","0.0205",
"1600000US0613588","Citrus Heights city, California","0.4063","0.0259",
"1600000US0614218","Clovis city, California","0.4523","0.0248",
"1600000US0615044","Compton city, California","0.4330","0.0236",
"1600000US0616000","Concord city, California","0.4400","0.0286",
"1600000US0616350","Corona city, California","0.4138","0.0189",
"1600000US0616532","Costa Mesa city, California","0.4747","0.0372",
"1600000US0617918","Daly City city, California","0.4013","0.0286",
"1600000US0618100","Davis city, California","0.5349","0.0358",
"1600000US0619766","Downey city, California","0.3900","0.0213",
"1600000US0620802","East Los Angeles CDP, California","0.4190","0.0157",
"1600000US0621712","El Cajon city, California","0.4614","0.0249",
"1600000US0622020","Elk Grove city, California","0.4198","0.0376",
"1600000US0622230","El Monte city, California","0.4504","0.0286",
"1600000US0622804","Escondido city, California","0.4724","0.0226",
"1600000US0623182","Fairfield city, California","0.4125","0.0237",
"1600000US0624638","Folsom city, California","0.3896","0.0338",
"1600000US0624680","Fontana city, California","0.3883","0.0187",
"1600000US0626000","Fremont city, California","0.4119","0.0161",
"1600000US0627000","Fresno city, California","0.4831","0.0153",
"1600000US0628000","Fullerton city, California","0.4529","0.0197",
"1600000US0629000","Garden Grove city, California","0.4274","0.0210",
"1600000US0630000","Glendale city, California","0.5146","0.0234",
"1600000US0632548","Hawthorne city, California","0.4154","0.0237",
"1600000US0633000","Hayward city, California","0.4265","0.0207",
"1600000US0633182","Hemet city, California","0.4312","0.0328",
"1600000US0633434","Hesperia city, California","0.4452","0.0340",
"1600000US0636000","Huntington Beach city, California","0.4607","0.0230",
"1600000US0636448","Indio city, California","0.4538","0.0423",
"1600000US0636546","Inglewood city, California","0.4418","0.0241",
"1600000US0636770","Irvine city, California","0.4336","0.0255",
"1600000US0637692","Jurupa Valley city, California","0.4220","0.0314",
"1600000US0639496","Lake Forest city, California","0.4093","0.0339",
"1600000US0639892","Lakewood city, California","0.3684","0.0239",
"1600000US0640130","Lancaster city, California","0.4454","0.0254",
"1600000US0641992","Livermore city, California","0.4049","0.0282",
"1600000US0643000","Long Beach city, California","0.4673","0.0128",
"1600000US0644000","Los Angeles city, California","0.5365","0.0066",
"1600000US0644574","Lynwood city, California","0.4321","0.0659",
"1600000US0645484","Manteca city, California","0.3744","0.0238",
"1600000US0646842","Menifee city, California","0.3888","0.0227",
"1600000US0646898","Merced city, California","0.4456","0.0251",
"1600000US0647766","Milpitas city, California","0.3962","0.0270",
"1600000US0648256","Mission Viejo city, California","0.3923","0.0213",
"1600000US0648354","Modesto city, California","0.4649","0.0221",
"1600000US0649270","Moreno Valley city, California","0.3921","0.0205",
"1600000US0649670","Mountain View city, California","0.4520","0.0226",
"1600000US0650076","Murrieta city, California","0.3762","0.0261",
"1600000US0650258","Napa city, California","0.4169","0.0199",
"1600000US0651182","Newport Beach city, California","0.5665","0.0291",
"1600000US0652526","Norwalk city, California","0.3593","0.0263",
"1600000US0653000","Oakland city, California","0.5072","0.0114",
"1600000US0653322","Oceanside city, California","0.4928","0.0504",
"1600000US0653896","Ontario city, California","0.4031","0.0199",
"1600000US0653980","Orange city, California","0.4190","0.0232",
"1600000US0654652","Oxnard city, California","0.4260","0.0480",
"1600000US0655156","Palmdale city, California","0.4473","0.0179",
"1600000US0655282","Palo Alto city, California","0.5012","0.0267",
"1600000US0656000","Pasadena city, California","0.5157","0.0291",
"1600000US0656700","Perris city, California","0.3556","0.0325",
"1600000US0657456","Pittsburg city, California","0.4205","0.0239",
"1600000US0657792","Pleasanton city, California","0.3694","0.0244",
"1600000US0658072","Pomona city, California","0.4247","0.0323",
"1600000US0659444","Rancho Cordova city, California","0.4046","0.0280",
"1600000US0659451","Rancho Cucamonga city, California","0.4139","0.0273",
"1600000US0659920","Redding city, California","0.4519","0.0235",
"1600000US0659962","Redlands city, California","0.4576","0.0391",
"1600000US0660018","Redondo Beach city, California","0.4399","0.0368",
"1600000US0660102","Redwood City city, California","0.4572","0.0317",
"1600000US0660466","Rialto city, California","0.3686","0.0244",
"1600000US0660620","Richmond city, California","0.4399","0.0234",
"1600000US0662000","Riverside city, California","0.4365","0.0131",
"1600000US0662938","Roseville city, California","0.4286","0.0274",
"1600000US0664000","Sacramento city, California","0.4656","0.0132",
"1600000US0664224","Salinas city, California","0.4022","0.0201",
"1600000US0665000","San Bernardino city, California","0.4406","0.0179",
"1600000US0665042","San Buenaventura (Ventura) city, California","0.4372","0.0243",
"1600000US0665084","San Clemente city, California","0.5183","0.0956",
"1600000US0666000","San Diego city, California","0.4772","0.0097",
"1600000US0667000","San Francisco city, California","0.5283","0.0121",
"1600000US0668000","San Jose city, California","0.4565","0.0088",
"1600000US0668084","San Leandro city, California","0.4275","0.0236",
"1600000US0668196","San Marcos city, California","0.4653","0.0380",
"1600000US0668252","San Mateo city, California","0.4430","0.0232",
"1600000US0668378","San Ramon city, California","0.3508","0.0181",
"1600000US0669000","Santa Ana city, California","0.4227","0.0184",
"1600000US0669070","Santa Barbara city, California","0.4815","0.0335",
"1600000US0669084","Santa Clara city, California","0.4359","0.0228",
"1600000US0669088","Santa Clarita city, California","0.4228","0.0196",
"1600000US0669196","Santa Maria city, California","0.4567","0.0593",
"1600000US0670000","Santa Monica city, California","0.5245","0.0334",
"1600000US0670098","Santa Rosa city, California","0.4229","0.0203",
"1600000US0672016","Simi Valley city, California","0.4309","0.0294",
"1600000US0673080","South Gate city, California","0.4013","0.0339",
"1600000US0673262","South San Francisco city, California","0.3945","0.0314",
"1600000US0673430","South Whittier CDP, California","0.3713","0.0260",
"1600000US0675000","Stockton city, California","0.4752","0.0242",
"1600000US0677000","Sunnyvale city, California","0.4309","0.0186",
"1600000US0678120","Temecula city, California","0.3911","0.0215",
"1600000US0678582","Thousand Oaks city, California","0.4215","0.0194",
"1600000US0680000","Torrance city, California","0.4205","0.0190",
"1600000US0680238","Tracy city, California","0.3496","0.0255",
"1600000US0680812","Turlock city, California","0.4428","0.0280",
"1600000US0680854","Tustin city, California","0.4385","0.0298",
"1600000US0681204","Union City city, California","0.4324","0.0261",
"1600000US0681344","Upland city, California","0.4410","0.0251",
"1600000US0681554","Vacaville city, California","0.4050","0.0362",
"1600000US0681666","Vallejo city, California","0.4360","0.0192",
"1600000US0682590","Victorville city, California","0.4212","0.0283",
"1600000US0682954","Visalia city, California","0.4702","0.0327",
"1600000US0682996","Vista city, California","0.4898","0.0505",
"1600000US0683346","Walnut Creek city, California","0.4798","0.0203",
"1600000US0684200","West Covina city, California","0.3961","0.0238",
"1600000US0684550","Westminster city, California","0.4665","0.0285",
"1600000US0685292","Whittier city, California","0.4207","0.0232",
"1600000US0686832","Yorba Linda city, California","0.3917","0.0258",
"1600000US0686972","Yuba City city, California","0.4451","0.0386",
"1600000US0803455","Arvada city, Colorado","0.4131","0.0196",
"1600000US0804000","Aurora city, Colorado","0.4147","0.0117",
"1600000US0807850","Boulder city, Colorado","0.5372","0.0322",
"1600000US0812815","Centennial city, Colorado","0.3902","0.0181",
"1600000US0816000","Colorado Springs city, Colorado","0.4489","0.0160",
"1600000US0820000","Denver city, Colorado","0.5094","0.0157",
"1600000US0827425","Fort Collins city, Colorado","0.4672","0.0220",
"1600000US0832155","Greeley city, Colorado","0.4638","0.0519",
"1600000US0836410","Highlands Ranch CDP, Colorado","0.3645","0.0278",
"1600000US0843000","Lakewood city, Colorado","0.4462","0.0271",
"1600000US0845970","Longmont city, Colorado","0.4022","0.0202",
"1600000US0846465","Loveland city, Colorado","0.4147","0.0302",
"1600000US0862000","Pueblo city, Colorado","0.4562","0.0281",
"1600000US0877290","Thornton city, Colorado","0.3833","0.0209",
"1600000US0883835","Westminster city, Colorado","0.3835","0.0209",
"1600000US0908000","Bridgeport city, Connecticut","0.4767","0.0264",
"1600000US0918430","Danbury city, Connecticut","0.4637","0.0304",
"1600000US0937000","Hartford city, Connecticut","0.5109","0.0270",
"1600000US0950370","New Britain city, Connecticut","0.4390","0.0240",
"1600000US0952000","New Haven city, Connecticut","0.5170","0.0216",
"1600000US0955990","Norwalk city, Connecticut","0.4691","0.0267",
"1600000US0973000","Stamford city, Connecticut","0.5262","0.0290",
"1600000US0980000","Waterbury city, Connecticut","0.4619","0.0232",
"1600000US1077580","Wilmington city, Delaware","0.5130","0.0305",
"1600000US1150000","Washington city, District of Columbia","0.5320","0.0119",
"1600000US1200410","Alafaya CDP, Florida","0.4374","0.0528",
"1600000US1207300","Boca Raton city, Florida","0.5258","0.0328",
"1600000US1207875","Boynton Beach city, Florida","0.4577","0.0417",
"1600000US1208150","Brandon CDP, Florida","0.3876","0.0196",
"1600000US1210275","Cape Coral city, Florida","0.4135","0.0237",
"1600000US1212875","Clearwater city, Florida","0.4895","0.0292",
"1600000US1214400","Coral Springs city, Florida","0.4434","0.0242",
"1600000US1216475","Davie town, Florida","0.5026","0.0367",
"1600000US1216725","Deerfield Beach city, Florida","0.4433","0.0269",
"1600000US1217200","Deltona city, Florida","0.3671","0.0248",
"1600000US1224000","Fort Lauderdale city, Florida","0.5760","0.0374",
"1600000US1224125","Fort Myers city, Florida","0.5463","0.0428",
"1600000US1225175","Gainesville city, Florida","0.5084","0.0325",
"1600000US1230000","Hialeah city, Florida","0.4441","0.0231",
"1600000US1232000","Hollywood city, Florida","0.4763","0.0320",
"1600000US1235000","Jacksonville city, Florida","0.4689","0.0121",
"1600000US1236100","Kendall CDP, Florida","0.4987","0.0415",
"1600000US1236950","Kissimmee city, Florida","0.4632","0.0653",
"1600000US1238250","Lakeland city, Florida","0.4680","0.0282",
"1600000US1239425","Largo city, Florida","0.4928","0.0793",
"1600000US1239550","Lauderhill city, Florida","0.4012","0.0284",
"1600000US1239925","Lehigh Acres CDP, Florida","0.3954","0.0214",
"1600000US1243975","Melbourne city, Florida","0.4658","0.0444",
"1600000US1245000","Miami city, Florida","0.5649","0.0174",
"1600000US1245025","Miami Beach city, Florida","0.5696","0.0203",
"1600000US1245060","Miami Gardens city, Florida","0.4223","0.0292",
"1600000US1245975","Miramar city, Florida","0.4169","0.0356",
"1600000US1253000","Orlando city, Florida","0.4717","0.0235",
"1600000US1254000","Palm Bay city, Florida","0.4077","0.0246",
"1600000US1254200","Palm Coast city, Florida","0.4069","0.0310",
"1600000US1255775","Pembroke Pines city, Florida","0.4271","0.0258",
"1600000US1256825","Pine Hills CDP, Florida","0.3826","0.0308",
"1600000US1257425","Plantation city, Florida","0.4830","0.0486",
"1600000US1258050","Pompano Beach city, Florida","0.4956","0.0320",
"1600000US1258715","Port St. Lucie city, Florida","0.4509","0.0591",
"1600000US1260950","Riverview CDP, Florida","0.3704","0.0277",
"1600000US1263000","St. Petersburg city, Florida","0.4801","0.0183",
"1600000US1268350","Spring Hill CDP, Florida","0.4089","0.0214",
"1600000US1269700","Sunrise city, Florida","0.4382","0.0241",
"1600000US1270600","Tallahassee city, Florida","0.5024","0.0187",
"1600000US1271000","Tampa city, Florida","0.5262","0.0168",
"1600000US1272145","Town 'n' Country CDP, Florida","0.4266","0.0374",
"1600000US1276582","Weston city, Florida","0.4971","0.0685",
"1600000US1276600","West Palm Beach city, Florida","0.5195","0.0523",
"1600000US1301052","Albany city, Georgia","0.5101","0.0543",
"1600000US1303440","Athens-Clarke County unified government (balance), Georgia","0.5240","0.0211",
"1600000US1304000","Atlanta city, Georgia","0.5866","0.0163",
"1600000US1304204","Augusta-Richmond County consolidated government (balance), Georgia","0.5268","0.0396",
"1600000US1319000","Columbus city, Georgia","0.4971","0.0309",
"1600000US1342425","Johns Creek city, Georgia","0.4008","0.0416",
"1600000US1349000","Macon city, Georgia","0.5535","0.0514",
"1600000US1367284","Roswell city, Georgia","0.4885","0.0269",
"1600000US1368516","Sandy Springs city, Georgia","0.5777","0.0298",
"1600000US1369000","Savannah city, Georgia","0.4958","0.0203",
"1600000US1380508","Warner Robins city, Georgia","0.4189","0.0372",
"1600000US1571550","Urban Honolulu CDP, Hawaii","0.4703","0.0172",
"1600000US1608830","Boise City city, Idaho","0.4838","0.0207",
"1600000US1652120","Meridian city, Idaho","0.3898","0.0336",
"1600000US1656260","Nampa city, Idaho","0.3769","0.0339",
"1600000US1702154","Arlington Heights village, Illinois","0.4068","0.0222",
"1600000US1703012","Aurora city, Illinois","0.4321","0.0220",
"1600000US1706613","Bloomington city, Illinois","0.4748","0.0248",
"1600000US1707133","Bolingbrook village, Illinois","0.4004","0.0363",
"1600000US1712385","Champaign city, Illinois","0.5410","0.0280",
"1600000US1714000","Chicago city, Illinois","0.5277","0.0086",
"1600000US1714351","Cicero town, Illinois","0.4064","0.0251",
"1600000US1718823","Decatur city, Illinois","0.4742","0.0334",
"1600000US1723074","Elgin city, Illinois","0.4024","0.0281",
"1600000US1724582","Evanston city, Illinois","0.5116","0.0237",
"1600000US1738570","Joliet city, Illinois","0.4189","0.0250",
"1600000US1751622","Naperville city, Illinois","0.4221","0.0250",
"1600000US1757225","Palatine village, Illinois","0.4700","0.0709",
"1600000US1759000","Peoria city, Illinois","0.4943","0.0270",
"1600000US1765000","Rockford city, Illinois","0.4640","0.0226",
"1600000US1768003","Schaumburg village, Illinois","0.3892","0.0245",
"1600000US1770122","Skokie village, Illinois","0.4656","0.0377",
"1600000US1772000","Springfield city, Illinois","0.4753","0.0253",
"1600000US1779293","Waukegan city, Illinois","0.4696","0.0350",
"1600000US1805860","Bloomington city, Indiana","0.5745","0.0313",
"1600000US1810342","Carmel city, Indiana","0.4369","0.0326",
"1600000US1822000","Evansville city, Indiana","0.4552","0.0236",
"1600000US1823278","Fishers town, Indiana","0.4457","0.0449",
"1600000US1825000","Fort Wayne city, Indiana","0.4511","0.0186",
"1600000US1827000","Gary city, Indiana","0.4837","0.0248",
"1600000US1831000","Hammond city, Indiana","0.4195","0.0191",
"1600000US1836003","Indianapolis city (balance), Indiana","0.4996","0.0214",
"1600000US1840788","Lafayette city, Indiana","0.4393","0.0421",
"1600000US1851876","Muncie city, Indiana","0.4890","0.0236",
"1600000US1871000","South Bend city, Indiana","0.4660","0.0302",
"1600000US1912000","Cedar Rapids city, Iowa","0.4274","0.0232",
"1600000US1919000","Davenport city, Iowa","0.4443","0.0233",
"1600000US1921000","Des Moines city, Iowa","0.4457","0.0229",
"1600000US1938595","Iowa City city, Iowa","0.5339","0.0339",
"1600000US1973335","Sioux City city, Iowa","0.4229","0.0566",
"1600000US1982425","Waterloo city, Iowa","0.4175","0.0211",
"1600000US2036000","Kansas City city, Kansas","0.4322","0.0212",
"1600000US2038900","Lawrence city, Kansas","0.4801","0.0406",
"1600000US2052575","Olathe city, Kansas","0.3815","0.0191",
"1600000US2053775","Overland Park city, Kansas","0.4480","0.0222",
"1600000US2071000","Topeka city, Kansas","0.4428","0.0196",
"1600000US2079000","Wichita city, Kansas","0.4668","0.0148",
"1600000US2146027","Lexington-Fayette urban county, Kentucky","0.4982","0.0155",
"1600000US2148006","Louisville/Jefferson County metro government (balance), Kentucky","0.4999","0.0249",
"1600000US2205000","Baton Rouge city, Louisiana","0.5467","0.0243",
"1600000US2208920","Bossier City city, Louisiana","0.4739","0.0456",
"1600000US2239475","Kenner city, Louisiana","0.4576","0.0275",
"1600000US2240735","Lafayette city, Louisiana","0.4975","0.0283",
"1600000US2241155","Lake Charles city, Louisiana","0.5079","0.0333",
"1600000US2250115","Metairie CDP, Louisiana","0.5170","0.0269",
"1600000US2255000","New Orleans city, Louisiana","0.5576","0.0157",
"1600000US2270000","Shreveport city, Louisiana","0.5143","0.0281",
"1600000US2360545","Portland city, Maine","0.4982","0.0287",
"1600000US2404000","Baltimore city, Maryland","0.5269","0.0155",
"1600000US2407125","Bethesda CDP, Maryland","0.4682","0.0295",
"1600000US2419125","Columbia CDP, Maryland","0.4017","0.0284",
"1600000US2426000","Ellicott City CDP, Maryland","0.3991","0.0327",
"1600000US2430325","Frederick city, Maryland","0.4116","0.0247",
"1600000US2431175","Gaithersburg city, Maryland","0.4635","0.0419",
"1600000US2432025","Germantown CDP, Maryland","0.3982","0.0271",
"1600000US2432650","Glen Burnie CDP, Maryland","0.4157","0.0448",
"1600000US2472450","Silver Spring CDP, Maryland","0.4405","0.0225",
"1600000US2481175","Waldorf CDP, Maryland","0.3826","0.0412",
"1600000US2507000","Boston city, Massachusetts","0.5317","0.0122",
"1600000US2509000","Brockton city, Massachusetts","0.4078","0.0233",
"1600000US2511000","Cambridge city, Massachusetts","0.5386","0.0337",
"1600000US2523000","Fall River city, Massachusetts","0.4623","0.0288",
"1600000US2524960","Framingham CDP, Massachusetts","0.4718","0.0265",
"1600000US2534550","Lawrence city, Massachusetts","0.4215","0.0242",
"1600000US2537000","Lowell city, Massachusetts","0.4739","0.0216",
"1600000US2537490","Lynn city, Massachusetts","0.4714","0.0367",
"1600000US2545000","New Bedford city, Massachusetts","0.4725","0.0207",
"1600000US2545560","Newton city, Massachusetts","0.5142","0.0249",
"1600000US2555745","Quincy city, Massachusetts","0.4290","0.0229",
"1600000US2562535","Somerville city, Massachusetts","0.4246","0.0301",
"1600000US2567000","Springfield city, Massachusetts","0.4873","0.0257",
"1600000US2582000","Worcester city, Massachusetts","0.4835","0.0214",
"1600000US2603000","Ann Arbor city, Michigan","0.5055","0.0210",
"1600000US2621000","Dearborn city, Michigan","0.4631","0.0349",
"1600000US2622000","Detroit city, Michigan","0.5127","0.0101",
"1600000US2627440","Farmington Hills city, Michigan","0.4624","0.0303",
"1600000US2629000","Flint city, Michigan","0.5140","0.0553",
"1600000US2634000","Grand Rapids city, Michigan","0.4605","0.0350",
"1600000US2642160","Kalamazoo city, Michigan","0.4767","0.0253",
"1600000US2646000","Lansing city, Michigan","0.4525","0.0350",
"1600000US2649000","Livonia city, Michigan","0.3632","0.0163",
"1600000US2669035","Rochester Hills city, Michigan","0.4227","0.0313",
"1600000US2674900","Southfield city, Michigan","0.4418","0.0268",
"1600000US2676460","Sterling Heights city, Michigan","0.4042","0.0178",
"1600000US2680700","Troy city, Michigan","0.4393","0.0296",
"1600000US2684000","Warren city, Michigan","0.4572","0.0420",
"1600000US2686000","Westland city, Michigan","0.4164","0.0230",
"1600000US2688940","Wyoming city, Michigan","0.4139","0.0453",
"1600000US2706616","Bloomington city, Minnesota","0.4055","0.0261",
"1600000US2707966","Brooklyn Park city, Minnesota","0.3941","0.0380",
"1600000US2717000","Duluth city, Minnesota","0.4811","0.0202",
"1600000US2717288","Eagan city, Minnesota","0.4049","0.0288",
"1600000US2740166","Maple Grove city, Minnesota","0.4352","0.0414",
"1600000US2743000","Minneapolis city, Minnesota","0.5255","0.0190",
"1600000US2751730","Plymouth city, Minnesota","0.4636","0.0354",
"1600000US2754880","Rochester city, Minnesota","0.4604","0.0222",
"1600000US2756896","St. Cloud city, Minnesota","0.4540","0.0392",
"1600000US2758000","St. Paul city, Minnesota","0.4852","0.0187",
"1600000US2771428","Woodbury city, Minnesota","0.3679","0.0221",
"1600000US2829700","Gulfport city, Mississippi","0.4464","0.0313",
"1600000US2836000","Jackson city, Mississippi","0.5269","0.0247",
"1600000US2915670","Columbia city, Missouri","0.5282","0.0318",
"1600000US2935000","Independence city, Missouri","0.4215","0.0232",
"1600000US2938000","Kansas City city, Missouri","0.4648","0.0116",
"1600000US2941348","Lee's Summit city, Missouri","0.3793","0.0281",
"1600000US2954074","O'Fallon city, Missouri","0.3613","0.0247",
"1600000US2964082","St. Charles city, Missouri","0.4211","0.0268",
"1600000US2964550","St. Joseph city, Missouri","0.4208","0.0207",
"1600000US2965000","St. Louis city, Missouri","0.5034","0.0144",
"1600000US2970000","Springfield city, Missouri","0.4961","0.0355",
"1600000US3006550","Billings city, Montana","0.4624","0.0261",
"1600000US3050200","Missoula city, Montana","0.4572","0.0373",
"1600000US3128000","Lincoln city, Nebraska","0.4379","0.0158",
"1600000US3137000","Omaha city, Nebraska","0.4747","0.0131",
"1600000US3223770","Enterprise CDP, Nevada","0.4295","0.0534",
"1600000US3231900","Henderson city, Nevada","0.4499","0.0273",
"1600000US3240000","Las Vegas city, Nevada","0.4661","0.0122",
"1600000US3251800","North Las Vegas city, Nevada","0.3986","0.0177",
"1600000US3254600","Paradise CDP, Nevada","0.4295","0.0202",
"1600000US3260600","Reno city, Nevada","0.4820","0.0185",
"1600000US3268400","Sparks city, Nevada","0.4228","0.0316",
"1600000US3268585","Spring Valley CDP, Nevada","0.4224","0.0302",
"1600000US3271400","Sunrise Manor CDP, Nevada","0.4251","0.0169",
"1600000US3345140","Manchester city, New Hampshire","0.4407","0.0317",
"1600000US3350260","Nashua city, New Hampshire","0.4065","0.0234",
"1600000US3403580","Bayonne city, New Jersey","0.4618","0.0291",
"1600000US3410000","Camden city, New Jersey","0.5027","0.0331",
"1600000US3413690","Clifton city, New Jersey","0.4054","0.0236",
"1600000US3419390","East Orange city, New Jersey","0.4435","0.0222",
"1600000US3421000","Elizabeth city, New Jersey","0.3968","0.0184",
"1600000US3436000","Jersey City city, New Jersey","0.5020","0.0171",
"1600000US3451000","Newark city, New Jersey","0.4644","0.0151",
"1600000US3456550","Passaic city, New Jersey","0.4741","0.0351",
"1600000US3457000","Paterson city, New Jersey","0.5268","0.0364",
"1600000US3473110","Toms River CDP, New Jersey","0.4520","0.0343",
"1600000US3474000","Trenton city, New Jersey","0.4756","0.0286",
"1600000US3474630","Union City city, New Jersey","0.4528","0.0273",
"1600000US3502000","Albuquerque city, New Mexico","0.4623","0.0143",
"1600000US3539380","Las Cruces city, New Mexico","0.4884","0.0353",
"1600000US3563460","Rio Rancho city, New Mexico","0.4290","0.0250",
"1600000US3570500","Santa Fe city, New Mexico","0.4855","0.0260",
"1600000US3601000","Albany city, New York","0.4839","0.0287",
"1600000US3611000","Buffalo city, New York","0.4829","0.0136",
"1600000US3615000","Cheektowaga CDP, New York","0.3989","0.0213",
"1600000US3649121","Mount Vernon city, New York","0.5053","0.0319",
"1600000US3650617","New Rochelle city, New York","0.5478","0.0305",
"1600000US3651000","New York city, New York","0.5472","0.0066",
"1600000US3663000","Rochester city, New York","0.4777","0.0143",
"1600000US3665508","Schenectady city, New York","0.4372","0.0270",
"1600000US3673000","Syracuse city, New York","0.5202","0.0245",
"1600000US3684000","Yonkers city, New York","0.4619","0.0179",
"1600000US3702140","Asheville city, North Carolina","0.4933","0.0311",
"1600000US3710740","Cary town, North Carolina","0.4252","0.0197",
"1600000US3712000","Charlotte city, North Carolina","0.5092","0.0118",
"1600000US3714100","Concord city, North Carolina","0.4121","0.0241",
"1600000US3719000","Durham city, North Carolina","0.4966","0.0219",
"1600000US3722920","Fayetteville city, North Carolina","0.4336","0.0157",
"1600000US3725580","Gastonia city, North Carolina","0.4741","0.0309",
"1600000US3728000","Greensboro city, North Carolina","0.5217","0.0335",
"1600000US3728080","Greenville city, North Carolina","0.5448","0.0408",
"1600000US3731400","High Point city, North Carolina","0.4732","0.0285",
"1600000US3734200","Jacksonville city, North Carolina","0.4159","0.0376",
"1600000US3755000","Raleigh city, North Carolina","0.4695","0.0164",
"1600000US3774440","Wilmington city, North Carolina","0.5238","0.0348",
"1600000US3775000","Winston-Salem city, North Carolina","0.5177","0.0189",
"1600000US3807200","Bismarck city, North Dakota","0.4348","0.0280",
"1600000US3825700","Fargo city, North Dakota","0.4759","0.0321",
"1600000US3901000","Akron city, Ohio","0.4685","0.0168",
"1600000US3912000","Canton city, Ohio","0.4676","0.0338",
"1600000US3915000","Cincinnati city, Ohio","0.5523","0.0191",
"1600000US3916000","Cleveland city, Ohio","0.5245","0.0165",
"1600000US3918000","Columbus city, Ohio","0.4548","0.0108",
"1600000US3921000","Dayton city, Ohio","0.4843","0.0308",
"1600000US3944856","Lorain city, Ohio","0.4492","0.0285",
"1600000US3961000","Parma city, Ohio","0.3853","0.0203",
"1600000US3977000","Toledo city, Ohio","0.4685","0.0173",
"1600000US3988000","Youngstown city, Ohio","0.4476","0.0241",
"1600000US4009050","Broken Arrow city, Oklahoma","0.4043","0.0264",
"1600000US4023200","Edmond city, Oklahoma","0.4732","0.0369",
"1600000US4041850","Lawton city, Oklahoma","0.4449","0.0364",
"1600000US4052500","Norman city, Oklahoma","0.4734","0.0333",
"1600000US4055000","Oklahoma City city, Oklahoma","0.4609","0.0130",
"1600000US4075000","Tulsa city, Oklahoma","0.5128","0.0133",
"1600000US4105350","Beaverton city, Oregon","0.4220","0.0305",
"1600000US4105800","Bend city, Oregon","0.4859","0.0473",
"1600000US4123850","Eugene city, Oregon","0.5289","0.0433",
"1600000US4131250","Gresham city, Oregon","0.4225","0.0225",
"1600000US4134100","Hillsboro city, Oregon","0.4065","0.0196",
